cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_07,874.375,12.438,29.1973,5.79574,0.0349,55.0,0.0807,709.74,2.6378,195.245,35.3103,22.232,190.75,12.368,29.1943,4,0.0,2026-04-17 12:19:01.375000+00:00,-1.6749523140188085,0.041
P45_06_CTD_07,876.5,11.948,29.2643,5.80276,0.0294,-3.3333,0.0896,812.63,2.6364,194.577,35.3093,22.2086,190.823,11.881,29.2614,3,0.0,2026-04-17 12:19:03.500000+00:00,-1.784133496654259,0.0436
P45_06_CTD_07,877.375,11.007,29.2869,5.806003,0.0404,87.5,0.0809,528.18,2.6375,194.482,35.3152,22.2053,190.54,10.946,29.2842,4,0.0,2026-04-17 12:19:04.375000+00:00,-1.693592200415347,0.227
P45_06_CTD_07,878.375,10.1,29.3168,5.80922,0.0349,52.5,0.082,780.87,2.6346,194.899,35.3154,22.1954,190.054,10.044,29.3144,4,0.0,2026-04-17 12:19:05.375000+00:00,-2.024255563725484,0.2962
P45_06_CTD_07,879.625,9.912,29.3432,5.812152,0.0404,15.0,0.083,628.6,2.6349,194.617,35.3162,22.1871,190.242,9.857,29.3408,2,0.0,2026-04-17 12:19:06.625000+00:00,-0.7992310058956915,0.1046
P45_06_CTD_07,880.375,9.479,29.3489,5.812458,0.0349,82.5,0.0844,736.94,2.6354,194.01,35.3142,22.1836,190.226,9.426,29.3466,4,0.0,2026-04-17 12:19:07.375000+00:00,-0.9418476086346381,0.4382
P45_06_CTD_07,881.375,8.537,29.3657,5.814671,0.0294,0.0,0.0856,742.22,2.6353,194.231,35.3173,22.1802,189.974,8.49,29.3636,4,0.0,2026-04-17 12:19:08.375000+00:00,-1.4009803381442136,0.492999999
P45_06_CTD_07,882.375,8.002,29.3795,5.816106,0.0294,40.0,0.087,772.2,2.633,194.666,35.3171,22.1753,189.581,7.957,29.3775,4,0.0,2026-04-17 12:19:09.375000+00:00,-1.38884700152207,0.507000001
P45_06_CTD_07,883.375,7.683,29.3799,5.815765,0.0331,75.0,0.0853,892.34,2.6297,194.111,35.3145,22.1733,189.361,7.64,29.378,4,0.0,2026-04-17 12:19:10.375000+00:00,-1.2734926127407407,0.4558
P45_06_CTD_07,884.375,7.024,29.3915,5.817444,0.0331,17.5,0.0844,892.12,2.6286,193.929,35.3177,22.1717,189.221,6.985,29.3898,4,0.0,2026-04-17 12:19:11.375000+00:00,-1.391885852154195,0.3758
P45_06_CTD_07,885.375,6.207,29.4078,5.819245,0.0312,12.5,0.0826,803.3,2.6264,194.176,35.3182,22.1665,188.989,6.172,29.4063,4,0.0,2026-04-17 12:19:12.375000+00:00,-1.0718549869101979,0.3174
P45_06_CTD_07,886.375,5.68,29.434,5.822333,0.0331,-30.0,0.0813,1097.7,2.6258,194.085,35.3203,22.1592,188.707,5.649,29.4326,4,0.0,2026-04-17 12:19:13.375000+00:00,-0.8083835185868726,0.2662
P45_06_CTD_07,887.375,5.305,29.4627,5.825261,0.0257,25.0,0.0834,1178.8,2.6199,193.619,35.3193,22.1487,187.652,5.276,29.4614,4,0.0,2026-04-17 12:19:14.375000+00:00,-1.2640210540623427,0.1898
P45_06_CTD_07,888.375,4.734,29.5107,5.830873,0.0202,12.5,0.0861,1066.6,2.6098,193.016,35.3225,22.1348,187.002,4.707,29.5096,4,0.0,2026-04-17 12:19:15.375000+00:00,-1.2852068044218303,1.1898
P45_06_CTD_07,889.375,3.933,29.5466,5.834621,0.0239,32.5,0.0815,1248.2,2.6149,192.845,35.322,22.1222,188.151,3.911,29.5456,4,0.0,2026-04-17 12:19:16.375000+00:00,,2.1898
P45_06_CTD_07,890.125,3.425,29.5785,5.837822,0.0257,20.0,0.0786,1922.8,2.6227,192.663,35.3205,22.1103,188.495,3.406,29.5777,2,0.0,2026-04-17 12:19:17.125000+00:00,,2.9398
P45_06_CTD_07,901.125,3.123,29.651,5.846392,0.0147,-145.0,0.0797,1003.2,2.6083,190.637,35.3259,22.0896,186.558,3.105,29.6503,2,0.0,2026-04-17 12:19:28.125000+00:00,-1.3645470026122946,1.6674
P45_06_CTD_07,918.125,3.047,29.646,5.846083,0.0257,-175.0,0.0765,613.26,2.6047,189.78,35.3275,22.0925,185.939,3.03,29.6452,2,0.0,2026-04-17 12:19:45.125000+00:00,,5.3806
P45_06_CTD_07,921.375,2.433,29.6555,5.847041,0.0239,-105.0,0.0768,1195.9,2.5856,189.659,35.3273,22.0892,183.606,2.42,29.6549,4,0.0,2026-04-17 12:19:48.375000+00:00,,2.1306
P45_06_CTD_07,922.25,1.921,29.6857,5.850737,0.0171,-23.3333,0.0772,952.21,2.5722,190.302,35.3304,22.0812,181.764,1.911,29.6852,3,0.0,2026-04-17 12:19:49.250000+00:00,-0.9553149141589133,1.2556
P45_06_CTD_07,924.375,1.357,29.7087,5.85264,0.0312,-105.0,0.0783,1532.8,2.5656,188.275,35.3267,22.0705,183.397,1.349,29.7084,4,0.0,2026-04-17 12:19:51.375000+00:00,-0.9702677063884313,0.8694
P45_06_CTD_07,925.25,0.465,29.7174,5.853735,0.0196,-56.6667,0.7684,1945.3,2.569,188.05,35.328,22.0685,182.104,0.463,29.7173,3,0.0,2026-04-17 12:19:52.250000+00:00,-0.9202150906095552,1.7444
P45_06_CTD_07,934.5,0.179,29.739,5.854278,0.022,273.3333,2.7776,2091.1,2.2617,188.482,35.316,22.0521,153.237,0.178,29.7389,3,0.0,2026-04-17 12:20:01.500000+00:00,,2.1168
P45_06_CTD_07,962.375,-0.033,29.6503,3.385324,0.4775,2900.0,9.393,1789.9,2.1517,168.787,20.0059,10.6704,161.069,-0.033,29.6503,2,0.0,2026-04-17 12:20:29.375000+00:00,3.6031848472222223,0.0938
P45_06_CTD_07,976.125,-0.053,29.6783,0.111805,-0.0441,-105.0,11.9557,868.35,2.1646,181.158,0.5032,-3.8767,182.576,-0.053,29.6783,2,0.0,2026-04-17 12:20:43.125000+00:00,-0.409349406392694,0.3798
