cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_03,365.375,7.549,28.9944,5.777531,0.0294,-65.0,0.0904,553.4,2.4689,180.565,35.3363,22.3192,176.202,7.507,28.9926,4,0.0,2026-04-16 11:22:17.375000+00:00,-0.982358932134386,0.7994
P45_06_CTD_03,366.375,8.131,28.9733,5.775446,0.022,52.5,0.0904,682.76,2.4719,180.329,35.3375,22.3271,176.934,8.086,28.9713,4,0.0,2026-04-16 11:22:18.375000+00:00,-1.0228379598114485,1.7994
P45_06_CTD_03,367.375,8.684,28.9404,5.772036,0.0312,-10.0,0.0929,702.69,2.4751,180.136,35.3381,22.3386,176.746,8.636,28.9383,4,0.0,2026-04-16 11:22:19.375000+00:00,,2.7994
P45_06_CTD_03,368.375,9.368,28.8999,5.767918,0.0367,60.0,0.0974,613.84,2.4694,180.399,35.3395,22.3532,176.44,9.315,28.8976,4,0.0,2026-04-16 11:22:20.375000+00:00,,3.7994
P45_06_CTD_03,369.375,10.009,28.8659,5.764786,0.0367,52.5,0.1037,634.68,2.4713,180.648,35.3429,22.3672,176.847,9.954,28.8635,4,0.0,2026-04-16 11:22:21.375000+00:00,,4.7994
P45_06_CTD_03,370.375,10.699,28.8154,5.759545,0.0423,7.5,0.097,567.62,2.468,180.684,35.3438,22.3848,176.367,10.64,28.8129,4,0.0,2026-04-16 11:22:22.375000+00:00,,5.7994
P45_06_CTD_03,371.375,11.632,28.7731,5.75557,0.0349,67.5,0.0977,601.7,2.4641,181.14,35.3475,22.4017,176.369,11.567,28.7702,4,0.0,2026-04-16 11:22:23.375000+00:00,,6.2938
P45_06_CTD_03,372.375,12.262,28.7458,5.752982,0.0349,95.0,0.1054,446.29,2.4636,181.961,35.3496,22.4125,176.552,12.194,28.7429,4,0.0,2026-04-16 11:22:24.375000+00:00,,5.2938
P45_06_CTD_03,373.375,12.706,28.726,5.751215,0.0496,110.0,0.1074,520.8,2.4642,180.885,35.352,22.4208,176.707,12.635,28.723,4,0.0,2026-04-16 11:22:25.375000+00:00,,4.2938
P45_06_CTD_03,374.375,13.558,28.6827,5.746713,0.0771,192.5,0.1049,468.29,2.4644,181.266,35.3527,22.4359,176.978,13.482,28.6794,4,0.0,2026-04-16 11:22:26.375000+00:00,,3.2938
P45_06_CTD_03,375.375,14.389,28.6338,5.741721,0.0643,47.5,0.1147,407.21,2.4673,181.257,35.3543,22.4533,177.368,14.308,28.6303,4,0.0,2026-04-16 11:22:27.375000+00:00,,2.2938
P45_06_CTD_03,376.375,14.96,28.6032,5.73904,0.0625,80.0,0.1139,451.72,2.4663,180.669,35.3582,22.4665,177.258,14.877,28.5997,4,0.0,2026-04-16 11:22:28.375000+00:00,-1.4276282365820743,1.2938
P45_06_CTD_03,377.375,15.442,28.5732,5.735937,0.0863,142.5,0.1127,453.47,2.4676,180.932,35.3588,22.4769,177.587,15.356,28.5696,4,0.0,2026-04-16 11:22:29.375000+00:00,-1.4681072642591366,0.2938
P45_06_CTD_03,378.375,16.09,28.5329,5.731968,0.0643,40.0,0.1141,355.61,2.4673,181.253,35.3612,22.492,177.522,16.0,28.529,4,0.0,2026-04-16 11:22:30.375000+00:00,-1.4698969948953413,0.7062
P45_06_CTD_03,379.375,17.046,28.4753,5.725882,0.1102,145.0,0.1186,354.08,2.4659,181.502,35.3615,22.5115,177.534,16.951,28.4712,4,0.0,2026-04-16 11:22:31.375000+00:00,-1.4555908433956741,1.7062
P45_06_CTD_03,380.375,17.767,28.4332,5.722074,0.0808,212.5,0.1289,361.27,2.464,182.046,35.3661,22.5288,177.588,17.668,28.429,4,0.0,2026-04-16 11:22:32.375000+00:00,,2.7062
P45_06_CTD_03,381.375,17.98,28.4036,5.719186,0.1212,145.0,0.1228,374.96,2.4646,182.025,35.368,22.5402,177.817,17.88,28.3993,4,0.0,2026-04-16 11:22:33.375000+00:00,,3.7062
P45_06_CTD_03,382.375,18.628,28.338,5.711897,0.1267,217.5,0.1231,294.99,2.4646,182.179,35.366,22.5603,178.013,18.524,28.3336,4,0.0,2026-04-16 11:22:34.375000+00:00,,4.7062
P45_06_CTD_03,383.375,19.595,28.2689,5.705094,0.1818,220.0,0.1289,295.33,2.4648,182.527,35.3699,22.5861,178.284,19.485,28.2643,4,0.0,2026-04-16 11:22:35.375000+00:00,,5.7062
P45_06_CTD_03,384.375,20.214,28.2161,5.700154,0.1891,217.5,0.14,331.69,2.4655,182.397,35.3747,22.6071,178.567,20.101,28.2114,4,0.0,2026-04-16 11:22:36.375000+00:00,,5.8758
P45_06_CTD_03,385.375,20.583,28.1473,5.69295,0.202,182.5,0.1403,282.97,2.4657,182.369,35.3757,22.6305,178.391,20.468,28.1424,4,0.0,2026-04-16 11:22:37.375000+00:00,,4.8758
P45_06_CTD_03,386.375,21.323,28.0715,5.685569,0.1928,252.5,0.1409,246.82,2.4582,182.758,35.3806,22.6591,177.748,21.204,28.0665,4,0.0,2026-04-16 11:22:38.375000+00:00,,3.8758
P45_06_CTD_03,387.375,22.244,27.9542,5.673282,0.2534,225.0,0.1477,239.65,2.4534,183.194,35.3822,22.6988,177.928,22.119,27.949,4,0.0,2026-04-16 11:22:39.375000+00:00,,2.8758
P45_06_CTD_03,388.375,22.586,27.8614,5.66369,0.2846,245.0,0.1552,249.75,2.4513,183.551,35.3845,22.7309,177.522,22.46,27.8561,4,0.0,2026-04-16 11:22:40.375000+00:00,-1.3268354798986695,1.8758
P45_06_CTD_03,389.375,23.028,27.7219,5.652071,0.2699,305.0,0.1578,209.2,2.4323,183.913,35.4075,22.7936,174.844,22.899,27.7165,4,0.0,2026-04-16 11:22:41.375000+00:00,-1.3125293283990023,0.8758
P45_06_CTD_03,390.375,23.993,27.2736,5.603439,0.2956,272.5,0.1603,196.78,2.4046,185.124,35.4018,22.9344,174.089,23.859,27.268,4,0.0,2026-04-16 11:22:42.375000+00:00,-1.1719909955943282,0.1242
P45_06_CTD_03,391.375,24.617,26.8052,5.559137,0.4132,380.0,0.1649,209.12,2.3951,185.504,35.4419,23.1146,175.714,24.48,26.7996,4,0.0,2026-04-16 11:22:43.375000+00:00,-0.542093738473167,0.3286
P45_06_CTD_03,392.375,24.857,26.5668,5.538223,0.3599,367.5,0.169,212.05,2.3895,185.93,35.4741,23.2146,176.633,24.718,26.5612,4,0.0,2026-04-16 11:22:44.375000+00:00,-0.7654080662068966,0.2702
P45_06_CTD_03,393.375,25.621,26.1616,5.49608,0.4554,400.0,0.1721,155.71,2.4015,186.858,35.4807,23.3472,179.992,25.478,26.1559,4,0.0,2026-04-16 11:22:45.375000+00:00,-1.230652210104531,0.2262
P45_06_CTD_03,394.25,26.501,25.7234,5.453313,0.4211,406.6667,0.1872,145.34,2.4103,186.606,35.5083,23.5048,181.062,26.352,25.7175,3,0.0,2026-04-16 11:22:46.250000+00:00,-2.0299055023017676,0.0248
P45_06_CTD_03,396.625,26.855,25.529,5.439471,0.4591,405.0,0.2123,157.92,2.3762,182.685,35.5581,23.6026,176.416,26.704,25.5231,2,0.0,2026-04-16 11:22:48.625000+00:00,-0.8799623279894746,0.265
P45_06_CTD_03,397.375,27.605,25.2559,5.4115,0.3875,357.5,0.2138,116.77,2.3604,183.675,35.5652,23.692,174.836,27.45,25.2498,4,0.0,2026-04-16 11:22:49.375000+00:00,-0.9364595059634493,0.047
P45_06_CTD_03,398.375,28.444,25.0189,5.389083,0.6152,710.0,0.204,131.14,2.3228,186.69,35.5851,23.7797,170.103,28.285,25.0127,4,0.0,2026-04-16 11:22:50.375000+00:00,-1.6471346557077626,0.0982
P45_06_CTD_03,399.375,28.78,24.8915,5.374439,0.7364,832.5,0.2062,142.5,2.2695,189.124,35.5764,23.8118,164.43,28.619,24.8853,4,0.0,2026-04-16 11:22:51.375000+00:00,-1.5266610414105393,0.171
P45_06_CTD_03,400.375,29.233,24.8246,5.370857,0.8006,982.5,0.2117,121.76,2.2165,186.732,35.6024,23.8518,162.064,29.068,24.8183,4,0.0,2026-04-16 11:22:52.375000+00:00,-1.8672469130379172,0.2258
P45_06_CTD_03,401.375,30.058,24.6941,5.357568,0.9475,1120.0,0.233,101.43,2.2149,183.991,35.606,23.8941,166.829,29.889,24.6876,4,0.0,2026-04-16 11:22:53.375000+00:00,-1.0300219973509934,0.313
P45_06_CTD_03,402.375,30.635,24.3977,5.325223,1.0375,1327.5,0.2571,106.23,2.2428,182.321,35.5984,23.9776,171.627,30.463,24.3912,4,0.0,2026-04-16 11:22:54.375000+00:00,-1.2361776001429017,0.3678
P45_06_CTD_03,403.375,31.08,24.1667,5.305806,1.0155,1162.5,0.2574,95.68,2.2645,178.322,35.6358,24.0751,172.152,30.905,24.1601,4,0.0,2026-04-16 11:22:55.375000+00:00,-1.363563489802131,0.419
P45_06_CTD_03,404.375,31.874,23.6558,5.253436,0.8814,1057.5,0.2805,86.316,2.2506,172.113,35.6472,24.2351,168.499,31.695,23.6491,4,0.0,2026-04-16 11:22:56.375000+00:00,-1.3691111537777778,0.499
P45_06_CTD_03,405.375,32.444,23.3244,5.226342,0.7841,1027.5,0.3116,81.483,2.2071,166.995,35.707,24.3776,164.046,32.262,23.3178,4,0.0,2026-04-16 11:22:57.375000+00:00,-1.3900623455631516,0.501
P45_06_CTD_03,406.375,32.694,23.2216,5.219016,0.7583,890.0,0.3059,86.211,2.1746,170.233,35.7339,24.428,162.309,32.511,23.2148,4,0.0,2026-04-16 11:22:58.375000+00:00,-1.0172424329047671,0.4426
P45_06_CTD_03,407.375,33.27,23.0648,5.203629,0.7896,992.5,0.2961,71.979,2.1492,178.544,35.7424,24.48,159.916,33.083,23.0579,4,0.0,2026-04-16 11:22:59.375000+00:00,-0.6067486910070238,0.3554
P45_06_CTD_03,408.375,34.112,22.8123,5.175196,0.8869,1100.0,0.2497,61.291,2.1133,182.982,35.7276,24.5417,156.73,33.921,22.8054,4,0.0,2026-04-16 11:23:00.375000+00:00,-0.7996928096707239,0.2826
P45_06_CTD_03,409.375,34.682,22.7222,5.167013,0.9108,1012.5,0.2126,63.482,2.0856,179.456,35.7374,24.5751,155.086,34.487,22.7152,4,0.0,2026-04-16 11:23:01.375000+00:00,-1.3683611022222222,0.2278
P45_06_CTD_03,410.375,35.038,22.6863,5.164339,0.8777,1015.0,0.2139,63.816,2.0615,170.917,35.7459,24.5918,152.316,34.841,22.6792,4,0.0,2026-04-16 11:23:02.375000+00:00,-1.1033729523809523,0.1478
P45_06_CTD_03,411.375,35.799,22.5107,5.143954,0.8208,995.0,0.2172,46.089,2.0271,166.808,35.7304,24.6304,148.318,35.597,22.5034,4,0.0,2026-04-16 11:23:03.375000+00:00,-0.29713725774754346,0.089400001
P45_06_CTD_03,412.375,36.586,22.4007,5.133761,0.8208,935.0,0.2222,49.118,1.9894,166.011,35.7407,24.6695,145.36,36.38,22.3933,4,0.0,2026-04-16 11:23:04.375000+00:00,-1.3390193658463834,0.031
P45_06_CTD_03,413.375,36.961,22.3848,5.132699,0.8263,1020.0,0.2237,50.302,1.9632,162.083,35.7453,24.6776,143.72,36.753,22.3774,4,0.0,2026-04-16 11:23:05.375000+00:00,-0.9848060921700224,0.0418
P45_06_CTD_03,414.375,37.408,22.342,5.127925,0.7951,932.5,0.2224,45.532,1.9403,158.962,35.7429,24.6879,141.611,37.198,22.3345,4,0.0,2026-04-16 11:23:06.375000+00:00,-0.17331060438397583,0.1002
P45_06_CTD_03,415.25,37.78,22.2202,5.1139,0.8716,1020.0,0.2243,43.815,1.9203,157.996,35.7329,24.7149,139.956,37.567,22.2127,3,0.0,2026-04-16 11:23:07.250000+00:00,0.003262947555555548,0.3052
P45_06_CTD_03,417.375,37.942,22.0553,5.097864,0.8942,987.5,0.2689,44.673,1.8745,149.158,35.7426,24.7687,136.274,37.728,22.0478,4,0.0,2026-04-16 11:23:09.375000+00:00,0.7025342879756469,0.2898
P45_06_CTD_03,418.375,38.163,21.943,5.085871,0.8484,1045.0,0.2757,43.734,1.8611,147.276,35.7407,24.7989,136.159,37.947,21.9354,4,0.0,2026-04-16 11:23:10.375000+00:00,0.6335388657777778,0.3698
P45_06_CTD_03,419.375,38.34,21.8355,5.075141,0.8704,1010.0,0.2839,41.588,1.8549,146.218,35.7447,24.832,136.325,38.124,21.8279,4,0.0,2026-04-16 11:23:11.375000+00:00,0.7858050176870748,0.428199999
P45_06_CTD_03,420.375,38.708,21.7329,5.064982,0.8465,972.5,0.292,40.295,1.8508,144.143,35.749,24.8641,136.234,38.49,21.7253,4,0.0,2026-04-16 11:23:12.375000+00:00,1.0347701210727969,0.4722
P45_06_CTD_03,423.625,38.983,21.6489,5.057327,0.797,1000.0,0.3408,37.392,1.8487,139.185,35.7579,24.8942,136.694,38.764,21.6414,2,0.0,2026-04-16 11:23:15.625000+00:00,1.3645626702620692,0.437
P45_06_CTD_03,424.375,39.103,21.6214,5.053715,1.0136,1002.5,0.3337,40.022,1.8467,139.666,35.752,24.8973,136.643,38.882,21.6137,4,0.0,2026-04-16 11:23:16.375000+00:00,1.3378365327674215,0.313
P45_06_CTD_03,425.375,38.743,21.6307,5.054984,0.8465,905.0,0.3283,42.606,1.8488,139.814,35.7544,24.8966,137.436,38.524,21.6232,4,0.0,2026-04-16 11:23:17.375000+00:00,1.946564250474236,0.2582
P45_06_CTD_03,428.625,38.457,21.6582,5.057423,0.8337,930.0,0.3288,44.506,1.8665,140.479,35.751,24.8865,139.09,38.24,21.6507,2,0.0,2026-04-16 11:23:20.625000+00:00,2.4100515518963332,0.318600001
P45_06_CTD_03,431.625,38.245,21.7396,5.065285,0.8447,950.0,0.3304,45.415,1.8626,141.705,35.746,24.8599,139.893,38.029,21.7321,2,0.0,2026-04-16 11:23:23.625000+00:00,2.9458194585964463,0.139800001
P45_06_CTD_03,435.25,37.849,21.7459,5.065444,0.8569,976.6667,0.3245,45.849,1.9164,141.207,35.7422,24.8552,146.529,37.636,21.7385,3,0.0,2026-04-16 11:23:27.250000+00:00,2.141885278814815,0.5084
P45_06_CTD_03,439.125,37.306,22.1043,5.102368,0.8777,960.0,0.28,51.493,1.9658,146.675,35.7379,24.7514,150.045,37.096,22.0969,2,0.0,2026-04-16 11:23:31.125000+00:00,2.426101670074375,0.1662
P45_06_CTD_03,446.125,36.82,22.3554,5.127615,0.8557,1115.0,0.2431,52.23,2.0356,158.248,35.7296,24.674,154.061,36.613,22.348,2,0.0,2026-04-16 11:23:38.125000+00:00,0.987912374111475,0.2642
P45_06_CTD_03,462.5,36.536,22.3195,5.12499,0.9181,936.6667,0.254,53.15,2.0958,147.777,35.7387,24.6911,164.387,36.331,22.3122,3,0.0,2026-04-16 11:23:54.500000+00:00,1.194803612444012,0.177200001
P45_06_CTD_03,463.375,35.899,22.3584,5.128419,0.874,1015.0,0.2497,57.595,2.1256,153.242,35.7339,24.6763,167.391,35.697,22.3512,4,0.0,2026-04-16 11:23:55.375000+00:00,1.3666610679642568,0.017
P45_06_CTD_03,464.375,35.16,22.3996,5.1327,0.9071,1092.5,0.2333,62.51,2.1625,158.326,35.7338,24.6645,171.955,34.962,22.3926,4,0.0,2026-04-16 11:23:56.375000+00:00,0.8427202721839081,0.061
P45_06_CTD_03,465.375,34.531,22.4929,5.143,0.8942,1097.5,0.2204,67.256,2.2131,160.36,35.738,24.6411,176.559,34.336,22.486,4,0.0,2026-04-16 11:23:57.375000+00:00,0.8712695791200596,0.133799999
P45_06_CTD_03,466.375,33.633,22.6298,5.157608,0.9365,1072.5,0.2256,74.696,2.2398,162.661,35.7401,24.6035,174.862,33.444,22.623,4,0.0,2026-04-16 11:23:58.375000+00:00,0.5925805278823546,0.1886
P45_06_CTD_03,467.375,32.993,22.7169,5.166238,0.9255,1155.0,0.2161,81.639,2.2338,166.459,35.7363,24.5757,172.671,32.808,22.7102,4,0.0,2026-04-16 11:23:59.375000+00:00,0.5674400192023602,0.2722
P45_06_CTD_03,468.375,32.551,22.8346,5.178097,0.9475,1120.0,0.2117,87.986,2.238,169.955,35.7325,24.5389,175.407,32.368,22.828,4,0.0,2026-04-16 11:24:00.375000+00:00,0.7656632816326531,0.3306
P45_06_CTD_03,469.375,31.569,23.1438,5.210777,0.7951,1007.5,0.2299,94.21,2.2748,173.075,35.734,24.4505,180.422,31.391,23.1373,4,0.0,2026-04-16 11:24:01.375000+00:00,0.652593207914764,0.381799999
P45_06_CTD_03,470.375,30.564,23.5893,5.251077,0.9439,1147.5,0.3247,111.93,2.3161,177.863,35.6833,24.282,182.151,30.393,23.5829,4,0.0,2026-04-16 11:24:02.375000+00:00,-0.14688896000000007,0.4618
P45_06_CTD_03,471.375,30.259,24.0671,5.298814,1.054,1207.5,0.3187,113.01,2.3417,178.678,35.6628,24.1253,181.752,30.089,24.0607,4,0.0,2026-04-16 11:24:03.375000+00:00,-1.1786735310657597,0.5202
P45_06_CTD_03,472.375,29.783,24.2965,5.316348,1.0338,1245.0,0.299,117.79,2.3579,173.549,35.6124,24.0185,182.085,29.615,24.2901,4,0.0,2026-04-16 11:24:04.375000+00:00,-1.2311606336660568,0.4798
P45_06_CTD_03,473.375,28.681,24.606,5.349491,0.9659,1205.0,0.2664,142.09,2.3737,171.774,35.6159,23.9281,183.065,28.52,24.5998,4,0.0,2026-04-16 11:24:05.375000+00:00,-1.0252342195187847,0.4322
P45_06_CTD_03,474.125,28.125,24.7118,5.356979,0.8961,1100.0,0.2578,143.26,2.3914,175.356,35.5883,23.8753,184.969,27.967,24.7057,2,0.0,2026-04-16 11:24:06.125000+00:00,-1.5179969717309145,0.105800001
P45_06_CTD_03,475.625,28.02,24.7957,5.364399,0.7419,1000.0,0.2556,161.89,2.4269,184.207,35.5774,23.8416,186.753,27.863,24.7897,2,0.0,2026-04-16 11:24:07.625000+00:00,-1.8102183650574712,0.4966
P45_06_CTD_03,476.375,27.574,24.827,5.368286,0.7235,990.0,0.2469,160.88,2.4288,184.909,35.5818,23.8355,185.911,27.419,24.8211,4,0.0,2026-04-16 11:24:08.375000+00:00,-1.7690715275167783,0.2534
P45_06_CTD_03,477.375,26.64,24.935,5.379573,0.6298,795.0,0.2215,171.54,2.4306,184.974,35.581,23.8019,186.31,26.49,24.9293,4,0.0,2026-04-16 11:24:09.375000+00:00,-1.080745186106007,0.1806
P45_06_CTD_03,478.375,26.038,25.156,5.404093,0.5545,585.0,0.203,194.27,2.4449,185.327,35.5894,23.7408,187.572,25.892,25.1503,4,0.0,2026-04-16 11:24:10.375000+00:00,-1.5720695221944423,0.1258
P45_06_CTD_03,479.375,25.807,25.2821,5.412812,0.4407,415.0,0.2115,191.55,2.4599,187.748,35.555,23.6762,189.081,25.662,25.2764,4,0.0,2026-04-16 11:24:11.375000+00:00,-1.9725616354874012,0.0386
P45_06_CTD_03,480.375,25.088,25.5408,5.437908,0.4774,592.5,0.2132,215.66,2.4839,189.867,35.5379,23.5835,190.39,24.948,25.5353,4,0.0,2026-04-16 11:24:12.375000+00:00,-2.0389249190534797,0.0162
P45_06_CTD_03,481.375,24.001,25.9933,5.484353,0.4315,682.5,0.2041,233.11,2.4928,188.339,35.5262,23.4341,187.822,23.866,25.988,4,0.0,2026-04-16 11:24:13.375000+00:00,-1.7135589869022085,0.071
P45_06_CTD_03,482.375,23.577,26.4512,5.529637,0.4021,400.0,0.1829,243.75,2.4829,185.561,35.5014,23.2716,185.082,23.445,26.4459,4,0.0,2026-04-16 11:24:14.375000+00:00,-1.9394536865185186,0.151
P45_06_CTD_03,483.375,23.347,26.6217,5.540296,0.3452,310.0,0.1746,233.29,2.4824,186.709,35.4474,23.1769,184.876,23.216,26.6164,4,0.0,2026-04-16 11:24:15.375000+00:00,-1.98,0.2166
P45_06_CTD_03,484.375,22.51,27.0614,5.587779,0.3158,325.0,0.1659,279.8,2.4786,187.71,35.452,23.0402,182.88,22.384,27.0563,4,0.0,2026-04-16 11:24:16.375000+00:00,-1.9874780453581422,0.2642
P45_06_CTD_03,485.375,21.999,27.5637,5.636829,0.3048,280.0,0.1631,253.15,2.4744,188.619,35.4196,22.854,181.081,21.876,27.5586,4,0.0,2026-04-16 11:24:17.375000+00:00,-2.242922757389551,0.340599999
P45_06_CTD_03,486.375,21.788,27.7351,5.650368,0.2754,267.5,0.1626,286.41,2.4728,188.391,35.3859,22.773,180.416,21.667,27.73,4,0.0,2026-04-16 11:24:18.375000+00:00,-1.8366666408667234,0.399
P45_06_CTD_03,487.375,21.108,27.8685,5.664207,0.2662,277.5,0.1599,307.11,2.4684,185.298,35.3832,22.7275,179.508,20.989,27.8635,4,0.0,2026-04-16 11:24:19.375000+00:00,-1.888429169883015,0.443
P45_06_CTD_03,488.375,20.514,27.9783,5.674827,0.2258,275.0,0.1508,291.44,2.4657,184.541,35.3754,22.6857,179.147,20.4,27.9735,4,0.0,2026-04-16 11:24:20.375000+00:00,-2.006809646138949,0.5338
P45_06_CTD_03,489.375,20.026,28.0521,5.681752,0.202,280.0,0.1498,325.56,2.4655,184.22,35.3687,22.6565,178.853,19.913,28.0474,4,0.0,2026-04-16 11:24:21.375000+00:00,-1.5638736435493235,0.4662
P45_06_CTD_03,490.375,19.448,28.1386,5.691033,0.1891,237.5,0.1452,313.23,2.4625,183.34,35.3691,22.6283,178.272,19.34,28.134,4,0.0,2026-04-16 11:24:22.375000+00:00,-1.193784033251736,0.411400001
P45_06_CTD_03,491.375,19.095,28.2169,5.699201,0.1561,252.5,0.144,357.24,2.4621,183.041,35.3677,22.6015,178.317,18.988,28.2124,4,0.0,2026-04-16 11:24:23.375000+00:00,-1.2123813730390323,0.3242
P45_06_CTD_03,492.375,18.743,28.2353,5.699845,0.1616,172.5,0.1417,315.48,2.4658,182.477,35.3586,22.5886,178.645,18.639,28.2309,4,0.0,2026-04-16 11:24:24.375000+00:00,-1.250571920488839,1.3242
P45_06_CTD_03,493.375,18.036,28.2665,5.703799,0.1763,170.0,0.1379,405.99,2.4666,182.064,35.3631,22.5817,178.409,17.936,28.2622,4,0.0,2026-04-16 11:24:25.375000+00:00,,2.3242
P45_06_CTD_03,494.375,17.666,28.3006,5.707343,0.1396,220.0,0.1354,377.05,2.4667,182.151,35.3625,22.57,178.34,17.567,28.2964,4,0.0,2026-04-16 11:24:26.375000+00:00,,3.3242
P45_06_CTD_03,495.375,17.3,28.3301,5.709923,0.1175,107.5,0.1331,405.78,2.4674,181.735,35.3586,22.5572,178.374,17.204,28.3259,4,0.0,2026-04-16 11:24:27.375000+00:00,,4.3242
P45_06_CTD_03,496.375,16.461,28.4028,5.718256,0.0863,137.5,0.1313,489.12,2.4691,181.459,35.3626,22.5362,178.201,16.369,28.3988,4,0.0,2026-04-16 11:24:28.375000+00:00,,5.3242
P45_06_CTD_03,497.375,15.951,28.4603,5.72385,0.0991,102.5,0.1292,422.06,2.4679,181.916,35.3588,22.5143,177.89,15.862,28.4565,4,0.0,2026-04-16 11:24:29.375000+00:00,,6.3242
P45_06_CTD_03,498.375,15.64,28.483,5.725545,0.0771,157.5,0.1233,516.01,2.4697,181.924,35.3538,22.503,178.188,15.553,28.4792,4,0.0,2026-04-16 11:24:30.375000+00:00,,5.5062
P45_06_CTD_03,499.375,14.957,28.5104,5.728612,0.0624,165.0,0.1224,473.58,2.4728,181.646,35.3549,22.4947,178.16,14.873,28.5069,4,0.0,2026-04-16 11:24:31.375000+00:00,,4.5062
P45_06_CTD_03,500.375,14.449,28.5438,5.732184,0.0606,97.5,0.1186,478.71,2.4689,181.637,35.355,22.4838,177.301,14.369,28.5403,4,0.0,2026-04-16 11:24:32.375000+00:00,,3.5062
P45_06_CTD_03,501.375,14.317,28.5672,5.734285,0.0606,107.5,0.1207,562.17,2.4649,181.762,35.3522,22.4738,177.318,14.237,28.5638,4,0.0,2026-04-16 11:24:33.375000+00:00,,2.5062
P45_06_CTD_03,502.375,13.548,28.587,5.73635,0.0588,60.0,0.1167,498.34,2.4693,181.5,35.352,22.4671,177.867,13.472,28.5837,4,0.0,2026-04-16 11:24:34.375000+00:00,-1.632477394986906,1.5062
P45_06_CTD_03,503.25,12.512,28.62,5.739949,0.0735,143.3333,0.1141,570.25,2.4718,181.447,35.3528,22.4566,177.767,12.442,28.6169,3,0.0,2026-04-16 11:24:35.250000+00:00,-1.6658941166729018,0.6312
P45_06_CTD_03,506.375,11.228,28.7037,5.748101,0.0404,97.5,0.1116,638.29,2.4716,180.381,35.3474,22.4247,177.696,11.166,28.7011,4,0.0,2026-04-16 11:24:38.375000+00:00,,2.4938
P45_06_CTD_03,507.125,10.265,28.7277,5.750838,0.0551,20.0,0.1058,604.51,2.4751,180.964,35.3488,22.4177,177.672,10.208,28.7253,2,0.0,2026-04-16 11:24:39.125000+00:00,,3.2438
P45_06_CTD_03,509.5,9.823,28.8043,5.757801,0.0416,33.3333,0.1188,724.43,2.4744,180.819,35.3403,22.3858,177.476,9.768,28.8019,3,0.0,2026-04-16 11:24:41.500000+00:00,,5.6188
