cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_08,417.375,28.573,25.1797,5.411567,0.1983,170.0,0.1143,74.422,2.5594,211.022,35.6253,23.7609,192.121,28.413,25.1735,4,0.0,2026-04-17 14:58:19.375000+00:00,,6.1186
P45_06_CTD_08,418.375,29.442,24.6876,5.356683,0.2057,295.0,0.1208,59.07,2.4963,211.821,35.6048,23.8951,188.066,29.277,24.6812,4,0.0,2026-04-17 14:58:20.375000+00:00,,5.233
P45_06_CTD_08,421.375,30.475,23.9772,5.289078,0.3195,385.0,0.1209,58.836,2.4401,206.323,35.6607,24.1502,187.799,30.304,23.9708,4,0.0,2026-04-17 14:58:23.375000+00:00,,2.233
P45_06_CTD_08,422.375,31.194,23.6463,5.256562,0.3636,435.0,0.131,63.271,2.426,205.629,35.679,24.2621,187.653,31.019,23.6398,4,0.0,2026-04-17 14:58:24.375000+00:00,-1.286111924701065,1.233
P45_06_CTD_08,423.375,31.394,23.57,5.25125,0.314,387.5,0.1442,64.139,2.4109,195.53,35.6998,24.3002,186.126,31.217,23.5635,4,0.0,2026-04-17 14:58:25.375000+00:00,-1.3379270736184248,0.233
P45_06_CTD_08,424.375,31.79,23.4993,5.243189,0.3526,437.5,0.1372,56.16,2.3926,193.685,35.6951,24.3174,184.205,31.612,23.4927,4,0.0,2026-04-17 14:58:26.375000+00:00,-1.342473580289855,0.767
P45_06_CTD_08,425.375,32.294,23.4046,5.233842,0.314,347.5,0.1492,54.735,2.3716,195.914,35.6998,24.3487,181.845,32.113,23.3979,4,0.0,2026-04-17 14:58:27.375000+00:00,-1.332660778357488,1.767
P45_06_CTD_08,426.375,32.67,23.3609,5.23059,0.3103,337.5,0.152,49.837,2.3421,194.39,35.71,24.3693,178.042,32.486,23.3542,4,0.0,2026-04-17 14:58:28.375000+00:00,,2.767
P45_06_CTD_08,427.375,33.192,23.2938,5.223894,0.336,345.0,0.1536,46.889,2.3059,193.109,35.7127,24.3909,175.016,33.005,23.287,4,0.0,2026-04-17 14:58:29.375000+00:00,,3.767
P45_06_CTD_08,428.375,33.529,23.2004,5.213944,0.3599,350.0,0.151,51.88,2.2832,192.093,35.7117,24.4174,174.731,33.341,23.1935,4,0.0,2026-04-17 14:58:30.375000+00:00,,4.767
P45_06_CTD_08,429.375,33.856,23.097,5.203777,0.3856,360.0,0.1463,49.065,2.2736,190.253,35.7171,24.4515,174.705,33.666,23.0901,4,0.0,2026-04-17 14:58:31.375000+00:00,,5.767
P45_06_CTD_08,430.375,34.582,22.7951,5.171067,0.4866,477.5,0.17,37.889,2.2633,188.474,35.7094,24.5328,174.591,34.387,22.7881,4,0.0,2026-04-17 14:58:32.375000+00:00,,6.481
P45_06_CTD_08,431.375,35.344,22.5477,5.146983,0.6299,732.5,0.1635,40.773,2.2541,185.805,35.7239,24.6148,174.592,35.145,22.5406,4,0.0,2026-04-17 14:58:33.375000+00:00,,5.481
P45_06_CTD_08,433.625,35.715,22.3856,5.132701,0.8924,1265.0,0.1533,38.683,2.21,179.882,35.7451,24.6772,168.249,35.514,22.3784,2,0.0,2026-04-17 14:58:35.625000+00:00,,3.231
P45_06_CTD_08,434.375,36.239,22.2926,5.122331,1.1366,1475.0,0.1646,33.672,2.1903,180.787,35.7401,24.6997,166.676,36.034,22.2854,4,0.0,2026-04-17 14:58:36.375000+00:00,,2.481
P45_06_CTD_08,435.375,36.64,22.2082,5.114995,1.1458,1480.0,0.1948,37.309,2.1616,180.709,35.7518,24.7326,162.171,36.434,22.2009,4,0.0,2026-04-17 14:58:37.375000+00:00,-1.2345327590338164,1.481
P45_06_CTD_08,436.375,37.108,22.0921,5.104496,1.3588,1805.0,0.1898,33.013,2.1054,179.982,35.7647,24.7752,154.848,36.899,22.0848,4,0.0,2026-04-17 14:58:38.375000+00:00,-1.2247199571014493,0.481
P45_06_CTD_08,437.375,37.863,21.8542,5.078694,1.2909,1832.5,0.2172,27.182,2.0509,179.912,35.7574,24.8365,152.128,37.649,21.8467,4,0.0,2026-04-17 14:58:39.375000+00:00,-0.8662576724279836,0.2586
P45_06_CTD_08,438.375,38.374,21.7597,5.071679,1.2487,1557.5,0.2467,28.797,2.0284,176.258,35.7801,24.8802,154.439,38.158,21.7521,4,0.0,2026-04-17 14:58:40.375000+00:00,-1.5396057675563455,0.3494
P45_06_CTD_08,439.375,39.071,21.6045,5.055776,1.1495,1495.0,0.2408,23.884,2.041,172.523,35.7824,24.9251,158.551,38.851,21.5969,4,0.0,2026-04-17 14:58:41.375000+00:00,-1.662440266659418,0.4042
P45_06_CTD_08,440.375,39.589,21.3981,5.030233,1.1568,1380.0,0.247,25.004,2.0556,170.324,35.7504,24.9581,160.327,39.365,21.3904,4,0.0,2026-04-17 14:58:42.375000+00:00,-1.1952739409436834,0.4554
P45_06_CTD_08,441.375,39.764,21.342,5.025741,1.1275,1472.5,0.2328,25.239,2.0641,162.688,35.7612,24.9818,160.412,39.54,21.3343,4,0.0,2026-04-17 14:58:43.375000+00:00,-1.3456562708426547,0.5282
P45_06_CTD_08,442.375,40.353,21.2862,5.026126,0.9695,1217.5,0.2253,20.103,2.0647,154.938,35.8108,25.035,159.946,40.126,21.2784,4,0.0,2026-04-17 14:58:44.375000+00:00,-1.8486594634922153,0.4718
P45_06_CTD_08,443.375,41.041,21.1655,5.017691,0.9053,1195.0,0.2105,19.926,2.0619,155.207,35.8439,25.0934,158.497,40.809,21.1576,4,0.0,2026-04-17 14:58:45.375000+00:00,-2.0084551499098,0.417
P45_06_CTD_08,444.375,41.383,21.1052,5.012253,0.9236,1105.0,0.1951,20.289,2.0385,161.479,35.8507,25.1152,153.286,41.149,21.0971,4,0.0,2026-04-17 14:58:46.375000+00:00,-2.059537374839575,0.3334
P45_06_CTD_08,445.375,41.781,21.0844,5.010532,0.8814,1195.0,0.1964,18.433,1.9938,165.636,35.8541,25.1235,147.386,41.545,21.0764,4,0.0,2026-04-17 14:58:47.375000+00:00,-2.053165285118903,0.2786
P45_06_CTD_08,446.375,42.452,21.0388,5.00564,0.83,1017.5,0.1637,15.5,1.9503,166.254,35.8529,25.135,143.754,42.213,21.0307,4,0.0,2026-04-17 14:58:48.375000+00:00,-1.6644841481481483,0.195
P45_06_CTD_08,447.375,43.043,20.9395,4.99371,0.8355,970.0,0.1504,15.956,1.9153,165.577,35.84,25.1523,140.822,42.8,20.9313,4,0.0,2026-04-17 14:58:49.375000+00:00,-1.7979708632818248,0.1366
P45_06_CTD_08,448.375,43.629,20.7862,4.975619,0.7345,885.0,0.1512,15.299,1.8792,165.045,35.8227,25.1809,138.1,43.382,20.7779,4,0.0,2026-04-17 14:58:50.375000+00:00,-0.7137731899914376,0.0494
P45_06_CTD_08,449.375,44.21,20.6481,4.959948,0.6813,685.0,0.1452,15.516,1.8556,161.457,35.812,25.2102,137.707,43.96,20.6397,4,0.0,2026-04-17 14:58:51.375000+00:00,-0.1828667926118216,0.005399999
P45_06_CTD_08,450.375,44.662,20.5797,4.952965,0.661,862.5,0.156,15.381,1.8431,153.789,35.8129,25.2293,137.559,44.41,20.5712,4,0.0,2026-04-17 14:58:52.375000+00:00,-0.3313850760706055,0.0566
P45_06_CTD_08,451.375,45.508,20.4758,4.941339,0.5876,697.5,0.1556,10.526,1.8344,147.943,35.8059,25.2519,137.134,45.251,20.4672,4,0.0,2026-04-17 14:58:53.375000+00:00,-0.08497944936124069,0.1294
P45_06_CTD_08,452.25,46.271,20.4108,4.934289,0.568,660.0,0.1102,12.256,1.8268,145.572,35.8032,25.2673,136.316,46.009,20.4021,3,0.0,2026-04-17 14:58:54.250000+00:00,-0.3539514231079046,0.309199999
P45_06_CTD_08,454.375,46.715,20.393,4.93288,0.5876,677.5,0.1102,11.229,1.8006,140.052,35.8066,25.2748,132.954,46.45,20.3842,4,0.0,2026-04-17 14:58:56.375000+00:00,-0.3739514628989261,0.318999999
P45_06_CTD_08,455.375,47.299,20.3637,4.929369,0.5766,612.5,0.1063,10.807,1.7824,140.583,35.8026,25.2796,129.812,47.031,20.3548,4,0.0,2026-04-17 14:58:57.375000+00:00,-0.4177076473730354,0.4026
P45_06_CTD_08,456.375,47.789,20.3293,4.925699,0.5601,615.0,0.1057,10.921,1.7525,140.762,35.8016,25.2881,126.227,47.519,20.3204,4,0.0,2026-04-17 14:58:58.375000+00:00,-0.05618287649281939,0.461
P45_06_CTD_08,457.375,48.323,20.2669,4.918904,0.5325,537.5,0.1056,9.9249,1.7278,140.161,35.7989,25.3027,125.039,48.049,20.2578,4,0.0,2026-04-17 14:58:59.375000+00:00,1.1541457970394773,0.539
P45_06_CTD_08,458.375,49.002,20.1831,4.91018,0.4976,690.0,0.1037,8.8525,1.7143,138.801,35.7983,25.3247,124.776,48.724,20.1739,4,0.0,2026-04-17 14:59:00.375000+00:00,1.574393780244665,0.4482
P45_06_CTD_08,459.375,49.758,20.0273,4.892939,0.5031,542.5,0.106,8.2421,1.7034,137.431,35.7891,25.359,124.183,49.477,20.0181,4,0.0,2026-04-17 14:59:01.375000+00:00,2.0605995178082193,0.379
P45_06_CTD_08,460.125,50.18,19.8907,4.877393,0.5215,465.0,0.1019,8.8565,1.6955,136.413,35.7775,25.3863,123.988,49.897,19.8813,2,0.0,2026-04-17 14:59:02.125000+00:00,4.242762876285441,0.0778
P45_06_CTD_08,462.5,50.612,19.7874,4.867997,0.5068,580.0,0.0978,6.3989,1.6868,127.714,35.7879,25.4215,123.883,50.326,19.7781,3,0.0,2026-04-17 14:59:04.500000+00:00,4.051295635147509,0.3036
P45_06_CTD_08,463.25,51.238,19.7635,4.866026,0.4676,503.3333,0.0979,6.7952,1.6831,127.885,35.7918,25.4307,123.47,50.948,19.7541,3,0.0,2026-04-17 14:59:05.250000+00:00,4.425049768333675,0.03
P45_06_CTD_08,466.375,51.953,19.7366,4.862916,0.4738,517.5,0.1081,4.409,1.6737,127.091,35.7889,25.4356,122.863,51.658,19.727,4,0.0,2026-04-17 14:59:08.375000+00:00,4.714372426165785,0.1018
P45_06_CTD_08,467.25,52.753,19.7191,4.861141,0.448,456.6667,0.1088,5.7701,1.6719,127.476,35.7888,25.4402,122.809,52.454,19.7095,3,0.0,2026-04-17 14:59:09.250000+00:00,4.949174249010654,0.278
P45_06_CTD_08,469.5,53.237,19.7158,4.860786,0.4554,520.0,0.1054,6.1702,1.6699,126.204,35.7885,25.4408,122.624,52.935,19.7061,3,0.0,2026-04-17 14:59:11.500000+00:00,5.126041058045834,0.1556
P45_06_CTD_08,470.375,54.02,19.7088,4.859947,0.437,552.5,0.1111,4.8632,1.6681,126.261,35.7873,25.4417,122.35,53.714,19.6989,4,0.0,2026-04-17 14:59:12.375000+00:00,5.992488798814815,0.3606
P45_06_CTD_08,471.125,54.597,19.7069,4.859861,0.4224,450.0,0.1086,5.8176,1.6662,126.104,35.788,25.4429,122.185,54.287,19.6969,2,0.0,2026-04-17 14:59:13.125000+00:00,6.813793967544205,0.3894
P45_06_CTD_08,473.5,55.065,19.7005,4.858956,0.4872,436.6667,0.1088,4.4944,1.6643,125.904,35.7858,25.4429,122.303,54.752,19.6904,3,0.0,2026-04-17 14:59:15.500000+00:00,8.108695492308472,0.4324
P45_06_CTD_08,474.25,55.689,19.6974,4.858796,0.4603,530.0,0.1094,4.717,1.6641,126.031,35.7869,25.4445,122.204,55.373,19.6872,3,0.0,2026-04-17 14:59:16.250000+00:00,7.989360803652968,0.3176
P45_06_CTD_08,477.375,56.162,19.695,4.858453,0.4499,512.5,0.1104,4.8739,1.6657,125.249,35.786,25.4445,122.48,55.843,19.6847,4,0.0,2026-04-17 14:59:19.375000+00:00,7.374020902383244,0.267400001
P45_06_CTD_08,483.625,56.47,19.6857,4.85734,0.4334,490.0,0.1099,4.9482,1.6556,125.398,35.7845,25.4459,121.138,56.15,19.6754,2,0.0,2026-04-17 14:59:25.625000+00:00,8.26295790392623,0.1238
P45_06_CTD_08,484.375,56.848,19.6794,4.856694,0.4793,467.5,0.1134,4.6845,1.655,125.171,35.7845,25.4475,121.327,56.526,19.669,4,0.0,2026-04-17 14:59:26.375000+00:00,8.220295785781323,0.181
P45_06_CTD_08,485.375,57.41,19.6695,4.855665,0.4389,560.0,0.1102,4.4391,1.6551,125.522,35.7842,25.4499,121.463,57.084,19.659,4,0.0,2026-04-17 14:59:27.375000+00:00,7.654565107937881,0.2574
P45_06_CTD_08,486.375,58.122,19.659,4.854675,0.4003,435.0,0.1133,3.872,1.655,125.199,35.7848,25.4531,121.221,57.791,19.6483,4,0.0,2026-04-17 14:59:28.375000+00:00,7.997442632624617,0.3194
P45_06_CTD_08,487.125,58.567,19.6488,4.853549,0.4334,560.0,0.1146,4.0599,1.6526,124.881,35.7841,25.4553,120.935,58.234,19.6381,2,0.0,2026-04-17 14:59:29.125000+00:00,8.192548270461002,0.4306
P45_06_CTD_08,490.5,58.851,19.6349,4.852232,0.4285,590.0,0.1223,3.5339,1.6568,124.58,35.7848,25.4595,122.122,58.516,19.6242,3,0.0,2026-04-17 14:59:32.500000+00:00,7.932706935123043,0.4712
P45_06_CTD_08,491.375,58.81,19.6284,4.85149,0.4848,415.0,0.1199,4.3003,1.6595,124.656,35.7843,25.4609,122.512,58.477,19.6176,4,0.0,2026-04-17 14:59:33.375000+00:00,7.956564299014249,0.4038
P45_06_CTD_08,492.375,57.595,19.6406,4.853004,0.5215,455.0,0.1188,4.505,1.6632,124.047,35.7868,25.4595,122.805,57.268,19.6301,4,0.0,2026-04-17 14:59:34.375000+00:00,8.060546256939872,0.349
P45_06_CTD_08,493.375,56.767,19.6598,4.85489,0.5123,427.5,0.117,4.7055,1.6657,124.039,35.7863,25.4541,122.777,56.444,19.6494,4,0.0,2026-04-17 14:59:35.375000+00:00,7.944796405479452,0.2726
P45_06_CTD_08,494.375,56.389,19.6762,4.856457,0.5307,510.0,0.1174,5.0498,1.6654,124.587,35.7854,25.449,122.583,56.068,19.6658,4,0.0,2026-04-17 14:59:36.375000+00:00,7.691307935835173,0.2214
P45_06_CTD_08,495.375,55.612,19.6885,4.857608,0.5435,475.0,0.113,5.459,1.6672,124.94,35.7847,25.4452,123.112,55.296,19.6783,4,0.0,2026-04-17 14:59:37.375000+00:00,7.5970578503401365,0.1342
P45_06_CTD_08,496.375,54.546,19.6978,4.858452,0.538,505.0,0.1107,5.8388,1.6716,125.31,35.7841,25.4423,123.604,54.236,19.6878,4,0.0,2026-04-17 14:59:38.375000+00:00,8.029072193164145,0.0758
P45_06_CTD_08,497.375,53.783,19.7033,4.858917,0.5288,525.0,0.1098,6.2703,1.6741,125.777,35.7835,25.4404,123.841,53.478,19.6934,4,0.0,2026-04-17 14:59:39.375000+00:00,8.518434027963377,0.0282
P45_06_CTD_08,498.375,53.273,19.7067,4.85922,0.4976,540.0,0.108,6.5341,1.6789,125.992,35.7833,25.4393,124.955,52.971,19.6969,4,0.0,2026-04-17 14:59:40.375000+00:00,8.108292244782639,0.044599999
P45_06_CTD_08,499.375,52.157,19.7158,4.860143,0.5086,540.0,0.1114,6.8053,1.6901,125.68,35.7836,25.437,127.407,51.862,19.7062,4,0.0,2026-04-17 14:59:41.375000+00:00,7.5935240876795165,0.102999999
P45_06_CTD_08,500.375,50.81,19.7345,4.862165,0.5196,580.0,0.1058,7.5907,1.7128,125.69,35.7848,25.433,130.971,50.522,19.7252,4,0.0,2026-04-17 14:59:42.375000+00:00,8.398333414988223,0.1794
P45_06_CTD_08,501.375,50.085,19.7557,4.864348,0.5289,560.0,0.1048,8.2443,1.7396,126.497,35.785,25.4276,133.855,49.801,19.7465,4,0.0,2026-04-17 14:59:43.375000+00:00,7.9730025989417985,0.237799999
P45_06_CTD_08,502.375,49.531,19.8002,4.86929,0.516,607.5,0.1006,8.7238,1.7643,126.744,35.788,25.4181,135.888,49.25,19.7912,4,0.0,2026-04-17 14:59:44.375000+00:00,7.8773735852194715,0.3214
P45_06_CTD_08,503.375,48.805,19.8935,4.879714,0.5435,530.0,0.0959,9.0072,1.7851,127.066,35.7947,25.3986,137.423,48.528,19.8845,4,0.0,2026-04-17 14:59:45.375000+00:00,7.634302709768052,0.3798
P45_06_CTD_08,504.375,48.186,20.0355,4.89549,0.5876,475.0,0.0939,9.4256,1.8038,128.575,35.8036,25.3679,138.964,47.914,20.0266,4,0.0,2026-04-17 14:59:46.375000+00:00,7.148468874956105,0.4274
P45_06_CTD_08,505.375,47.559,20.1644,4.908506,0.5454,670.0,0.0969,9.8849,1.8242,132.0,35.801,25.3316,140.967,47.29,20.1555,4,0.0,2026-04-17 14:59:47.375000+00:00,7.330982521700224,0.5002
