cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_04,318.375,15.844,28.9022,5.759988,0.0459,32.5,0.0953,67.594,2.5703,186.838,35.2811,22.3091,186.851,15.755,28.8984,4,0.0,2026-04-16 16:27:43.375000+00:00,,6.557
P45_06_CTD_04,319.375,16.543,28.7914,5.748876,0.0587,87.5,0.098,65.776,2.5839,187.513,35.2861,22.35,188.491,16.45,28.7874,4,0.0,2026-04-16 16:27:44.375000+00:00,,5.557
P45_06_CTD_04,320.375,17.017,28.7095,5.741226,0.057,75.0,0.1024,61.399,2.5945,188.321,35.2938,22.3829,189.118,16.922,28.7054,4,0.0,2026-04-16 16:27:45.375000+00:00,,4.557
P45_06_CTD_04,321.375,17.673,28.5796,5.729025,0.0606,125.0,0.1054,57.747,2.5931,189.607,35.3054,22.4348,188.488,17.574,28.5753,4,0.0,2026-04-16 16:27:46.375000+00:00,,3.557
P45_06_CTD_04,322.375,18.633,28.3212,5.701837,0.0918,35.0,0.1039,50.56,2.5818,191.67,35.3083,22.5225,187.941,18.529,28.3167,4,0.0,2026-04-16 16:27:47.375000+00:00,,2.557
P45_06_CTD_04,323.375,19.145,28.1848,5.690887,0.09,32.5,0.1117,56.588,2.5715,193.086,35.3336,22.5864,187.72,19.039,28.1803,4,0.0,2026-04-16 16:27:48.375000+00:00,-0.8270946115331093,1.557
P45_06_CTD_04,324.375,19.408,28.1193,5.68553,0.0881,75.0,0.1141,55.226,2.5663,194.911,35.3451,22.6166,187.655,19.3,28.1147,4,0.0,2026-04-16 16:27:49.375000+00:00,-0.8032701972377516,0.557
P45_06_CTD_04,325.375,20.062,27.9749,5.672366,0.0955,47.5,0.1138,46.649,2.5619,196.27,35.3608,22.6758,188.134,19.95,27.9702,4,0.0,2026-04-16 16:27:50.375000+00:00,-0.7936044397578599,0.443
P45_06_CTD_04,326.375,21.014,27.7764,5.654527,0.0717,20.0,0.1187,42.06,2.5675,196.177,35.3843,22.7583,189.953,20.896,27.7714,4,0.0,2026-04-16 16:27:51.375000+00:00,-0.8017408714443793,1.443
P45_06_CTD_04,327.375,21.576,27.668,5.645632,0.101,75.0,0.1262,48.443,2.5767,194.6,35.4031,22.8077,191.318,21.456,27.663,4,0.0,2026-04-16 16:27:52.375000+00:00,,2.443
P45_06_CTD_04,328.375,22.041,27.5935,5.639129,0.0808,52.5,0.1273,42.637,2.5865,193.497,35.4134,22.8396,191.841,21.917,27.5883,4,0.0,2026-04-16 16:27:53.375000+00:00,,3.443
P45_06_CTD_04,329.375,22.871,27.3644,5.617117,0.0955,212.5,0.1214,34.625,2.5817,193.809,35.4305,22.9267,191.618,22.743,27.3591,4,0.0,2026-04-16 16:27:54.375000+00:00,,4.443
P45_06_CTD_04,330.375,23.77,26.9388,5.576519,0.1193,75.0,0.1218,36.466,2.5807,194.901,35.4647,23.0891,193.25,23.637,26.9334,4,0.0,2026-04-16 16:27:55.375000+00:00,,5.443
P45_06_CTD_04,331.125,24.156,26.6505,5.551227,0.1396,100.0,0.1257,39.291,2.5818,196.453,35.5037,23.2104,194.185,24.02,26.645,2,0.0,2026-04-16 16:27:56.125000+00:00,,6.0974
P45_06_CTD_04,332.375,24.332,26.457,5.536386,0.1102,130.0,0.1228,38.176,2.5777,199.552,35.5456,23.3032,194.09,24.196,26.4515,4,0.0,2026-04-16 16:27:57.375000+00:00,,4.8474
P45_06_CTD_04,333.375,24.923,26.0726,5.495842,0.1377,95.0,0.1218,32.392,2.5726,201.54,35.5482,23.426,194.889,24.784,26.067,4,0.0,2026-04-16 16:27:58.375000+00:00,,3.8474
P45_06_CTD_04,334.375,25.575,25.8005,5.471966,0.1469,177.5,0.1249,31.946,2.5682,201.722,35.5853,23.5389,195.188,25.432,25.7948,4,0.0,2026-04-16 16:27:59.375000+00:00,,2.8474
P45_06_CTD_04,335.375,26.345,25.6839,5.461995,0.1414,170.0,0.1269,26.594,2.5602,201.515,35.6028,23.5885,194.573,26.197,25.678,4,0.0,2026-04-16 16:28:00.375000+00:00,-0.8749687566230554,1.8474
P45_06_CTD_04,336.375,27.203,25.5746,5.451273,0.1671,187.5,0.1215,26.18,2.5508,202.333,35.6092,23.6271,194.001,27.051,25.5686,4,0.0,2026-04-16 16:28:01.375000+00:00,-0.883105188309575,0.8474
P45_06_CTD_04,337.375,27.765,25.4861,5.442621,0.1543,187.5,0.1197,26.939,2.5418,202.192,35.6145,23.6585,193.628,27.609,25.48,4,0.0,2026-04-16 16:28:02.375000+00:00,-0.8954539885896668,0.1526
P45_06_CTD_04,338.375,28.364,25.3777,5.432349,0.1671,125.0,0.1199,24.331,2.5365,201.759,35.6236,23.6988,193.581,28.204,25.3715,4,0.0,2026-04-16 16:28:03.375000+00:00,-0.9311943968614935,1.1526
P45_06_CTD_04,339.375,28.957,25.1525,5.40808,0.18,217.5,0.1202,23.824,2.5285,201.99,35.6208,23.7658,193.467,28.795,25.1462,4,0.0,2026-04-16 16:28:04.375000+00:00,,2.1526
P45_06_CTD_04,340.375,29.55,24.9981,5.394184,0.1946,192.5,0.1195,21.737,2.522,201.691,35.639,23.8268,193.693,29.384,24.9917,4,0.0,2026-04-16 16:28:05.375000+00:00,,3.1526
P45_06_CTD_04,341.375,30.197,24.8216,5.377259,0.1928,227.5,0.1254,20.804,2.5211,201.036,35.6523,23.8905,194.464,30.028,24.8151,4,0.0,2026-04-16 16:28:06.375000+00:00,,4.1526
P45_06_CTD_04,342.375,30.503,24.6435,5.360269,0.224,245.0,0.1264,22.151,2.5167,200.781,35.6663,23.9551,193.263,30.332,24.6369,4,0.0,2026-04-16 16:28:07.375000+00:00,,5.1526
P45_06_CTD_04,343.375,31.179,24.4009,5.335611,0.2295,252.5,0.1244,17.215,2.4916,201.131,35.6738,24.0338,190.055,31.004,24.3943,4,0.0,2026-04-16 16:28:08.375000+00:00,,5.8786
P45_06_CTD_04,344.375,32.14,24.1592,5.311475,0.2295,225.0,0.1252,16.078,2.46,201.46,35.6844,24.1142,187.844,31.959,24.1524,4,0.0,2026-04-16 16:28:09.375000+00:00,,4.8786
P45_06_CTD_04,345.625,32.452,24.0658,5.303974,0.2718,250.0,0.1272,18.747,2.4279,201.009,35.7022,24.1556,185.595,32.27,24.059,2,0.0,2026-04-16 16:28:10.625000+00:00,,3.6286
P45_06_CTD_04,346.375,32.756,23.9089,5.28933,0.2626,302.5,0.1261,17.526,2.4129,201.742,35.7169,24.2132,185.053,32.572,23.9021,4,0.0,2026-04-16 16:28:11.375000+00:00,,2.8786
P45_06_CTD_04,347.375,33.35,23.4424,5.239867,0.2956,315.0,0.126,16.34,2.3967,202.998,35.715,24.3492,184.662,33.162,23.4355,4,0.0,2026-04-16 16:28:12.375000+00:00,-1.2528580713079327,1.8786
P45_06_CTD_04,348.375,33.878,23.1012,5.209692,0.2938,257.5,0.1261,16.003,2.3685,200.346,35.7595,24.4824,179.127,33.688,23.0942,4,0.0,2026-04-16 16:28:13.375000+00:00,-1.2885984795797594,0.8786
P45_06_CTD_04,349.375,34.648,22.7958,5.178676,0.2773,302.5,0.1334,13.301,2.2856,196.421,35.7679,24.5771,166.632,34.453,22.7887,4,0.0,2026-04-16 16:28:14.375000+00:00,-1.2407449529126395,0.1214
P45_06_CTD_04,350.375,35.444,22.6538,5.167314,0.2773,310.0,0.1436,13.074,2.1845,194.612,35.7955,24.6389,158.76,35.245,22.6466,4,0.0,2026-04-16 16:28:15.375000+00:00,-1.0706898022988507,0.340200001
P45_06_CTD_04,351.375,35.992,22.5869,5.162206,0.3416,302.5,0.1358,13.023,2.1254,193.209,35.8104,24.6693,157.704,35.789,22.5796,4,0.0,2026-04-16 16:28:16.375000+00:00,-1.4139689726546822,0.296200001
P45_06_CTD_04,352.375,36.752,22.2606,5.129111,0.5693,610.0,0.1226,10.615,2.107,192.849,35.8194,24.769,161.763,36.545,22.2532,4,0.0,2026-04-16 16:28:17.375000+00:00,-0.9614201642982376,0.2234
P45_06_CTD_04,353.375,37.639,21.7148,5.062765,0.9438,1052.5,0.1199,10.503,2.1238,191.508,35.7469,24.8674,164.319,37.427,21.7073,4,0.0,2026-04-16 16:28:18.375000+00:00,-1.2602500266666665,0.168600001
P45_06_CTD_04,355.625,38.069,21.5411,5.052097,0.9548,1075.0,0.122,10.395,2.0351,160.743,35.8062,24.9609,150.051,37.855,21.5337,2,0.0,2026-04-16 16:28:20.625000+00:00,-0.9780308383561644,0.2802
P45_06_CTD_04,356.375,38.719,21.4823,5.051699,0.9071,1135.0,0.1407,7.9705,1.9991,159.316,35.8519,25.012,145.985,38.501,21.4748,4,0.0,2026-04-16 16:28:21.375000+00:00,-0.7853938191780823,0.021
P45_06_CTD_04,357.375,39.644,21.2493,5.02415,0.9126,940.0,0.1574,7.781,1.9425,163.159,35.8261,25.0567,140.18,39.42,21.2416,4,0.0,2026-04-16 16:28:22.375000+00:00,-0.6986877119305767,0.1046
P45_06_CTD_04,358.375,40.312,21.1119,5.010209,0.8226,912.5,0.1521,8.4592,1.8884,171.044,35.8291,25.0967,136.308,40.085,21.1041,4,0.0,2026-04-16 16:28:23.375000+00:00,0.35412405662483804,0.1594
P45_06_CTD_04,359.375,40.652,21.0374,5.001328,0.8208,885.0,0.1507,8.5491,1.8516,167.412,35.82,25.1102,134.517,40.422,21.0296,4,0.0,2026-04-16 16:28:24.375000+00:00,-0.5395377534246577,0.2106
P45_06_CTD_04,360.375,41.169,20.923,4.987787,0.7345,885.0,0.1499,7.3257,1.8257,157.845,35.8068,25.1314,133.131,40.937,20.9151,4,0.0,2026-04-16 16:28:25.375000+00:00,-0.04252771555555557,0.2906
P45_06_CTD_04,361.375,41.75,20.7431,4.967059,0.7015,692.5,0.1416,7.0146,1.804,151.946,35.7904,25.1678,130.954,41.515,20.7352,4,0.0,2026-04-16 16:28:26.375000+00:00,0.03151114284549325,0.3454
P45_06_CTD_04,362.375,42.259,20.6099,4.95444,0.628,725.0,0.1351,6.7521,1.7731,145.715,35.8003,25.2114,126.757,42.02,20.6019,4,0.0,2026-04-16 16:28:27.375000+00:00,0.932574494977169,0.3966
P45_06_CTD_04,363.375,42.838,20.5152,4.945466,0.6409,670.0,0.1334,6.0725,1.7347,139.579,35.8071,25.2422,122.422,42.596,20.5071,4,0.0,2026-04-16 16:28:28.375000+00:00,1.6349796598518518,0.4766
P45_06_CTD_04,364.375,43.626,20.4487,4.939202,0.6592,607.5,0.1305,5.1537,1.6956,137.324,35.8121,25.2639,118.449,43.38,20.4405,4,0.0,2026-04-16 16:28:29.375000+00:00,2.584332019936523,0.5234
P45_06_CTD_04,365.375,44.395,20.3283,4.926796,0.5582,612.5,0.124,5.3497,1.6575,136.721,35.8127,25.2967,115.227,44.144,20.3199,4,0.0,2026-04-16 16:28:30.375000+00:00,3.6416723962828685,0.4758
P45_06_CTD_04,366.375,44.874,20.1395,4.905463,0.5472,412.5,0.1206,5.6007,1.6264,135.922,35.7982,25.3359,113.375,44.621,20.1311,4,0.0,2026-04-16 16:28:31.375000+00:00,4.003210697966341,0.4282
P45_06_CTD_04,367.375,45.334,19.9824,4.890056,0.4297,402.5,0.1198,5.2083,1.6032,132.584,35.8052,25.383,112.134,45.078,19.974,4,0.0,2026-04-16 16:28:32.375000+00:00,4.193765841610738,0.3518
P45_06_CTD_04,368.375,45.942,19.7585,4.865304,0.3838,322.5,0.1169,4.6608,1.5849,127.532,35.7921,25.432,111.05,45.682,19.75,4,0.0,2026-04-16 16:28:33.375000+00:00,4.03844825256705,0.279
P45_06_CTD_04,369.375,46.538,19.595,4.849401,0.3691,297.5,0.1113,4.4973,1.5675,123.126,35.8001,25.481,109.741,46.275,19.5865,4,0.0,2026-04-16 16:28:34.375000+00:00,3.989236433056729,0.235
P45_06_CTD_04,370.375,47.046,19.4896,4.838548,0.3361,302.5,0.1069,4.356,1.5531,119.206,35.8002,25.5087,108.786,46.78,19.481,4,0.0,2026-04-16 16:28:35.375000+00:00,5.0287795014289935,0.1586
P45_06_CTD_04,371.375,47.711,19.4259,4.832788,0.3287,315.0,0.1039,3.6625,1.5402,116.54,35.8068,25.5303,107.428,47.441,19.4172,4,0.0,2026-04-16 16:28:36.375000+00:00,6.326431815066124,0.1002
P45_06_CTD_04,372.375,48.478,19.3133,4.820241,0.2534,240.0,0.0974,3.5671,1.5247,115.326,35.7988,25.5534,106.144,48.203,19.3045,4,0.0,2026-04-16 16:28:37.375000+00:00,6.941390852199851,0.0526
P45_06_CTD_04,373.375,48.845,19.2498,4.814074,0.27,282.5,0.0964,3.952,1.5142,114.479,35.8019,25.5722,105.85,48.568,19.241,4,0.0,2026-04-16 16:28:38.375000+00:00,8.488743574049217,0.0202
P45_06_CTD_04,374.375,49.183,19.2108,4.810485,0.2589,260.0,0.0941,3.6572,1.5081,113.067,35.8054,25.5849,105.761,48.905,19.202,4,0.0,2026-04-16 16:28:39.375000+00:00,8.854402792798217,0.075
P45_06_CTD_04,375.375,49.801,19.0934,4.797034,0.2332,227.5,0.0917,3.2784,1.5037,111.913,35.7938,25.6063,105.735,49.519,19.0845,4,0.0,2026-04-16 16:28:40.375000+00:00,9.393888869544492,0.119
P45_06_CTD_04,376.375,50.23,19.0245,4.790416,0.2057,217.5,0.0881,3.4984,1.501,111.095,35.7976,25.627,105.774,49.946,19.0155,4,0.0,2026-04-16 16:28:41.375000+00:00,10.207306238879937,0.1918
P45_06_CTD_04,377.375,50.651,19.0144,4.790052,0.1983,212.5,0.0878,3.2576,1.4991,109.313,35.8032,25.6339,105.714,50.364,19.0053,4,0.0,2026-04-16 16:28:42.375000+00:00,9.412235383574014,0.2466
P45_06_CTD_04,378.375,51.4,19.006,4.789033,0.2001,245.0,0.0857,2.5885,1.4979,108.328,35.8016,25.6349,105.648,51.108,18.9968,4,0.0,2026-04-16 16:28:43.375000+00:00,9.935461755095785,0.2906
P45_06_CTD_04,379.375,52.279,19.0027,4.788779,0.1983,240.0,0.0812,2.5732,1.4964,108.422,35.802,25.6361,105.412,51.982,18.9934,4,0.0,2026-04-16 16:28:44.375000+00:00,9.778924330585777,0.3598
P45_06_CTD_04,381.5,52.711,19.0074,4.789013,0.2057,233.3333,0.0761,2.7976,1.4912,108.332,35.7998,25.6331,104.744,52.412,18.998,3,0.0,2026-04-16 16:28:46.500000+00:00,10.493366603572282,0.3768
P45_06_CTD_04,382.375,53.314,18.9947,4.787862,0.2057,202.5,0.075,2.2343,1.4895,108.358,35.8008,25.6372,104.716,53.011,18.9852,4,0.0,2026-04-16 16:28:47.375000+00:00,10.507953073825503,0.4982
P45_06_CTD_04,383.375,54.068,18.9487,4.783109,0.1873,237.5,0.0728,2.3812,1.488,108.44,35.8004,25.6488,104.671,53.761,18.939,4,0.0,2026-04-16 16:28:48.375000+00:00,11.002140412785389,0.4254
P45_06_CTD_04,384.375,54.341,18.9227,4.780572,0.1983,210.0,0.0723,2.5666,1.4862,108.384,35.8015,25.6562,104.25,54.033,18.913,4,0.0,2026-04-16 16:28:49.375000+00:00,11.16455852362031,0.374200001
P45_06_CTD_04,385.375,54.835,18.8952,4.778184,0.1818,182.5,0.0724,2.1472,1.4808,108.09,35.805,25.6659,103.209,54.524,18.8855,4,0.0,2026-04-16 16:28:50.375000+00:00,11.295792517654002,0.287
P45_06_CTD_04,386.375,55.535,18.8236,4.769572,0.1598,207.5,0.0718,2.1325,1.4729,107.911,35.7943,25.6761,102.575,55.219,18.8137,4,0.0,2026-04-16 16:28:51.375000+00:00,11.026672437263867,0.232200001
P45_06_CTD_04,387.375,55.812,18.802,4.767895,0.1561,197.5,0.0734,2.2743,1.4683,107.691,35.7987,25.685,102.595,55.496,18.7921,4,0.0,2026-04-16 16:28:52.375000+00:00,11.420354369541013,0.1774
P45_06_CTD_04,388.375,56.337,18.7594,4.763238,0.1487,190.0,0.0711,1.9119,1.4662,107.713,35.7962,25.6939,102.623,56.017,18.7495,4,0.0,2026-04-16 16:28:53.375000+00:00,11.312885859129114,0.0938
P45_06_CTD_04,389.375,57.062,18.6908,4.755571,0.1194,217.5,0.0693,1.8731,1.4637,107.686,35.7908,25.7072,102.406,56.737,18.6807,4,0.0,2026-04-16 16:28:54.375000+00:00,11.253680342653663,0.039
P45_06_CTD_04,391.375,57.42,18.6755,4.75489,0.1396,137.5,0.065,1.95,1.4588,105.438,35.7982,25.7168,102.05,57.095,18.6654,4,0.0,2026-04-16 16:28:56.375000+00:00,11.455079599407407,0.0958
P45_06_CTD_04,392.375,58.085,18.6397,4.751276,0.1138,190.0,0.0661,1.5628,1.4575,105.049,35.7985,25.7261,102.095,57.755,18.6294,4,0.0,2026-04-16 16:28:57.375000+00:00,12.19435729275907,0.150599999
P45_06_CTD_04,393.375,58.855,18.5729,4.743588,0.0974,135.0,0.0653,1.6421,1.4566,105.467,35.7911,25.7374,102.192,58.52,18.5625,4,0.0,2026-04-16 16:28:58.375000+00:00,11.4569816650261,0.2234
P45_06_CTD_04,394.375,59.188,18.5602,4.742961,0.1469,157.5,0.0655,1.8068,1.4562,105.406,35.7968,25.7449,102.2,58.851,18.5498,4,0.0,2026-04-16 16:28:59.375000+00:00,12.004020088773137,0.307
P45_06_CTD_04,395.375,59.652,18.5567,4.74271,0.1047,160.0,0.0656,1.5672,1.4554,105.042,35.7975,25.7464,102.113,59.313,18.5462,4,0.0,2026-04-16 16:29:00.375000+00:00,12.112900993201245,0.3618
P45_06_CTD_04,396.375,60.289,18.5507,4.742017,0.1212,122.5,0.0639,1.4858,1.455,104.832,35.7967,25.7473,102.114,59.946,18.54,4,0.0,2026-04-16 16:29:01.375000+00:00,12.379076594423772,0.4166
P45_06_CTD_04,397.375,60.773,18.5518,4.742197,0.1047,97.5,0.0652,1.5381,1.4546,104.824,35.797,25.7473,102.109,60.427,18.5411,4,0.0,2026-04-16 16:29:02.375000+00:00,11.998787105185185,0.4966
P45_06_CTD_04,398.375,61.379,18.55,4.741945,0.101,152.5,0.0643,1.3725,1.4543,104.846,35.7963,25.7472,101.954,61.029,18.5391,4,0.0,2026-04-16 16:29:03.375000+00:00,11.66567121616033,0.5034
P45_06_CTD_04,399.375,61.73,18.5506,4.742016,0.1396,145.0,0.0638,1.4989,1.4526,104.849,35.7961,25.7469,101.696,61.379,18.5398,4,0.0,2026-04-16 16:29:04.375000+00:00,11.973885097108067,0.4486
P45_06_CTD_04,400.375,62.186,18.5493,4.741852,0.1194,135.0,0.0638,1.3201,1.4509,104.81,35.7957,25.747,101.406,61.832,18.5384,4,0.0,2026-04-16 16:29:05.375000+00:00,12.136796302222221,0.3974
P45_06_CTD_04,401.375,62.885,18.5405,4.7409,0.1194,75.0,0.0639,1.1943,1.4484,104.763,35.7951,25.7488,101.191,62.527,18.5294,4,0.0,2026-04-16 16:29:06.375000+00:00,11.892163816839012,0.3174
P45_06_CTD_04,402.375,63.261,18.5317,4.739907,0.1285,197.5,0.0629,1.3076,1.4469,104.769,35.7942,25.7503,101.199,62.901,18.5206,4,0.0,2026-04-16 16:29:07.375000+00:00,11.499123669079639,0.2554
P45_06_CTD_04,403.375,63.76,18.508,4.737319,0.0863,182.5,0.0654,1.162,1.446,104.816,35.7927,25.7552,101.228,63.397,18.4968,4,0.0,2026-04-16 16:29:08.375000+00:00,12.57772224,0.2078
P45_06_CTD_04,404.375,64.389,18.4854,4.735097,0.0973,122.5,0.0634,1.1214,1.4455,104.541,35.7932,25.7613,101.176,64.022,18.4741,4,0.0,2026-04-16 16:29:09.375000+00:00,12.689146676271118,0.1278
P45_06_CTD_04,405.375,64.683,18.4749,4.734041,0.1139,130.0,0.063,1.2244,1.4439,104.303,35.7933,25.764,100.98,64.315,18.4636,4,0.0,2026-04-16 16:29:10.375000+00:00,11.790171947134393,0.073000001
P45_06_CTD_04,406.375,64.879,18.4716,4.733753,0.0992,170.0,0.0626,1.1727,1.4435,103.925,35.7936,25.7651,101.174,64.509,18.4602,4,0.0,2026-04-16 16:29:11.375000+00:00,12.44941664,0.025400001
P45_06_CTD_04,407.375,65.519,18.4613,4.732638,0.0992,157.5,0.0607,0.93862,1.4442,103.812,35.7929,25.7671,101.32,65.146,18.4499,4,0.0,2026-04-16 16:29:12.375000+00:00,12.032749973333333,0.054599999
P45_06_CTD_04,408.375,66.382,18.4511,4.731602,0.0992,125.0,0.0609,0.88336,1.4443,103.906,35.7927,25.7696,101.259,66.004,18.4395,4,0.0,2026-04-16 16:29:13.375000+00:00,12.34942935026455,0.113
P45_06_CTD_04,409.25,66.966,18.4494,4.731566,0.1077,216.6667,0.0609,0.9831,1.4439,103.943,35.7936,25.7708,101.237,66.584,18.4377,3,0.0,2026-04-16 16:29:14.250000+00:00,12.229977097820798,0.285599999
P45_06_CTD_04,410.625,67.2,18.4502,4.731649,0.1322,140.0,0.0607,0.99981,1.4441,103.607,35.7936,25.7706,101.253,66.816,18.4384,2,0.0,2026-04-16 16:29:15.625000+00:00,12.806489106575963,0.013
P45_06_CTD_04,411.375,67.772,18.4483,4.731495,0.0771,130.0,0.0598,0.80883,1.4438,103.629,35.7937,25.7712,101.225,67.385,18.4364,4,0.0,2026-04-16 16:29:16.375000+00:00,12.027010515495087,0.2954
P45_06_CTD_04,412.25,68.39,18.4489,4.731692,0.0881,126.6667,0.06,0.88327,1.4439,103.932,35.7946,25.7717,101.227,68.0,18.4369,3,0.0,2026-04-16 16:29:17.250000+00:00,11.93024052908628,0.467999999
P45_06_CTD_04,414.375,68.82,18.4512,4.731883,0.1102,90.0,0.0598,0.83485,1.4429,103.853,35.794,25.7707,101.166,68.427,18.4392,4,0.0,2026-04-16 16:29:19.375000+00:00,12.162052194104309,0.4778
P45_06_CTD_04,415.375,69.414,18.4475,4.731524,0.0991,110.0,0.06,0.77153,1.4431,103.903,35.794,25.7717,101.122,69.017,18.4353,4,0.0,2026-04-16 16:29:20.375000+00:00,12.305473463096027,0.5222
P45_06_CTD_04,416.375,69.877,18.4386,4.730638,0.0973,197.5,0.0607,0.80363,1.4419,103.888,35.7941,25.7739,100.919,69.478,18.4264,4,0.0,2026-04-16 16:29:21.375000+00:00,12.396911924716395,0.4746
P45_06_CTD_04,417.375,70.377,18.4285,4.729561,0.0918,145.0,0.0603,0.74898,1.4411,103.915,35.7935,25.7761,100.848,69.976,18.4162,4,0.0,2026-04-16 16:29:22.375000+00:00,12.494817914274453,0.3982
P45_06_CTD_04,418.375,70.873,18.4221,4.728993,0.1046,192.5,0.0593,0.75929,1.4396,103.829,35.7941,25.7782,100.711,70.469,18.4096,4,0.0,2026-04-16 16:29:23.375000+00:00,12.36711652910053,0.343400001
P45_06_CTD_04,419.375,71.173,18.4202,4.728953,0.0973,177.5,0.0595,0.78169,1.4393,103.781,35.7953,25.7796,100.861,70.767,18.4078,4,0.0,2026-04-16 16:29:24.375000+00:00,12.720852776710187,0.285
