cast_id,timeS,prdM,tv290C,c0S/m,flECO-AFL,flECO-AFL1,CStarAt0,par/sat/log,sbeox0V,sbeox0Mm/L,sal00,sigma-é00,sbox0Mm/Kg,depSM,potemp090C,nbin,flag,utc_time,suna_nitrate,suna_match_gap_s
P45_06_CTD_06,360.375,33.79,23.3577,5.234397,0.1965,280.0,0.1158,53.927,2.4456,202.111,35.7415,24.3941,190.866,33.6,23.3508,4,0.0,2026-04-16 14:39:22.375000+00:00,-1.206856514098673,0.5282
P45_06_CTD_06,361.375,34.406,23.1249,5.213174,0.2093,220.0,0.1219,56.602,2.4361,200.255,35.7668,24.4812,191.048,34.212,23.1178,4,0.0,2026-04-16 14:39:23.375000+00:00,-1.2190513202652733,0.4718
P45_06_CTD_06,362.375,34.833,22.9836,5.199976,0.224,310.0,0.1184,54.438,2.4289,199.498,35.7798,24.532,190.939,34.637,22.9764,4,0.0,2026-04-16 14:39:24.375000+00:00,-1.2382359727397445,1.4718
P45_06_CTD_06,363.375,35.493,22.9004,5.192257,0.2295,255.0,0.1155,43.721,2.4221,199.035,35.7876,24.562,190.276,35.293,22.8931,4,0.0,2026-04-16 14:39:25.375000+00:00,,2.4718
P45_06_CTD_06,364.375,36.18,22.8098,5.182958,0.2167,265.0,0.1111,45.553,2.4101,198.87,35.7892,24.5894,189.022,35.976,22.8024,4,0.0,2026-04-16 14:39:26.375000+00:00,,3.4718
P45_06_CTD_06,365.375,36.412,22.7571,5.17761,0.2387,295.0,0.1078,49.465,2.3985,197.61,35.7907,24.6056,188.369,36.207,22.7498,4,0.0,2026-04-16 14:39:27.375000+00:00,,4.4718
P45_06_CTD_06,366.375,36.698,22.7269,5.175089,0.2314,340.0,0.1082,44.418,2.3909,196.707,35.7957,24.6181,188.008,36.491,22.7195,4,0.0,2026-04-16 14:39:28.375000+00:00,,5.4718
P45_06_CTD_06,367.375,37.404,22.6383,5.165361,0.2442,365.0,0.1088,35.457,2.3848,196.598,35.7923,24.6409,187.529,37.193,22.6308,4,0.0,2026-04-16 14:39:29.375000+00:00,,6.038199999
P45_06_CTD_06,368.375,38.26,22.521,5.153116,0.2773,317.5,0.1086,34.662,2.3735,196.478,35.7927,24.6748,186.1,38.044,22.5133,4,0.0,2026-04-16 14:39:30.375000+00:00,,5.038199999
P45_06_CTD_06,369.375,38.796,22.452,5.146866,0.2865,302.5,0.1069,38.3,2.3573,195.27,35.8003,24.7004,184.444,38.578,22.4442,4,0.0,2026-04-16 14:39:31.375000+00:00,,4.038199999
P45_06_CTD_06,370.375,39.062,22.4267,5.144737,0.2956,350.0,0.1091,39.181,2.341,193.827,35.8044,24.7106,182.126,38.842,22.4189,4,0.0,2026-04-16 14:39:32.375000+00:00,,3.038199999
P45_06_CTD_06,371.375,39.833,22.38,5.140011,0.2902,362.5,0.109,26.729,2.3101,193.502,35.8056,24.7249,176.155,39.608,22.3719,4,0.0,2026-04-16 14:39:33.375000+00:00,,2.038199999
P45_06_CTD_06,372.375,40.774,22.2543,5.127398,0.3122,302.5,0.1073,26.956,2.2465,193.535,35.8098,24.7638,167.404,40.544,22.2462,4,0.0,2026-04-16 14:39:34.375000+00:00,-1.4300824974844573,1.038199999
P45_06_CTD_06,374.375,41.27,22.0736,5.111135,0.3856,415.0,0.1094,29.174,2.1292,190.434,35.8309,24.831,158.705,41.037,22.0654,4,0.0,2026-04-16 14:39:36.375000+00:00,-1.7040373537557585,0.1806
P45_06_CTD_06,375.375,42.215,21.818,5.080749,0.5858,787.5,0.1108,17.818,2.0823,189.168,35.8022,24.8809,155.088,41.976,21.8096,4,0.0,2026-04-16 14:39:37.375000+00:00,-1.2381078354969635,0.0898
P45_06_CTD_06,376.125,42.843,21.6693,5.064236,0.7235,865.0,0.1128,26.298,2.0529,187.551,35.7944,24.9166,153.888,42.6,21.6609,2,0.0,2026-04-16 14:39:38.125000+00:00,-1.8069358832690623,0.215
P45_06_CTD_06,377.625,42.971,21.6048,5.05896,0.7161,880.0,0.1163,25.279,2.0267,173.078,35.8062,24.9434,154.145,42.728,21.5964,2,0.0,2026-04-16 14:39:39.625000+00:00,-1.6971737270693512,0.2338
P45_06_CTD_06,378.375,43.553,21.5381,5.049316,0.7419,1002.5,0.1147,19.179,2.0223,166.062,35.7846,24.9456,154.189,43.307,21.5296,4,0.0,2026-04-16 14:39:40.375000+00:00,-1.976815832960477,0.089
P45_06_CTD_06,379.375,44.266,21.4835,5.043023,0.7841,1005.0,0.1267,21.324,2.0154,162.753,35.7797,24.957,153.617,44.016,21.4748,4,0.0,2026-04-16 14:39:41.375000+00:00,-1.8545392193600874,0.1438
P45_06_CTD_06,380.375,44.62,21.4629,5.040848,0.8245,1007.5,0.1277,22.459,2.0087,159.446,35.7794,24.9625,152.987,44.368,21.4542,4,0.0,2026-04-16 14:39:42.375000+00:00,-1.4970332586666666,0.2238
P45_06_CTD_06,381.375,44.869,21.4546,5.040151,0.8502,982.5,0.1283,21.628,2.0017,156.174,35.7807,24.9658,152.113,44.615,21.4458,4,0.0,2026-04-16 14:39:43.375000+00:00,-2.3560487580229763,0.2822
P45_06_CTD_06,382.375,45.254,21.4493,5.039536,0.7804,960.0,0.1331,19.427,1.9914,156.455,35.78,24.9668,150.387,44.998,21.4405,4,0.0,2026-04-16 14:39:44.375000+00:00,-0.7259837006699092,0.3658
P45_06_CTD_06,383.375,45.862,21.4429,5.038803,0.7529,915.0,0.133,16.804,1.9747,157.723,35.7793,24.968,148.419,45.602,21.434,4,0.0,2026-04-16 14:39:45.375000+00:00,0.5556349484504913,0.4242
P45_06_CTD_06,384.375,46.417,21.4352,5.037933,0.7657,960.0,0.1328,17.639,1.9612,157.649,35.7786,24.9697,147.93,46.154,21.4262,4,0.0,2026-04-16 14:39:46.375000+00:00,0.7029267802796174,0.5114
P45_06_CTD_06,385.375,46.931,21.4284,5.037302,0.7529,940.0,0.1326,16.712,1.9569,156.946,35.7791,24.9719,148.202,46.665,21.4192,4,0.0,2026-04-16 14:39:47.375000+00:00,0.9516005659863946,0.4886
P45_06_CTD_06,386.375,47.693,21.4002,5.034154,0.6996,897.5,0.1334,13.028,1.9534,156.26,35.7771,24.9783,147.928,47.423,21.391,4,0.0,2026-04-16 14:39:48.375000+00:00,1.1157387871082138,0.4302
P45_06_CTD_06,387.375,48.498,21.3329,5.026642,0.6592,812.5,0.1308,13.848,1.9504,155.167,35.773,24.9937,148.163,48.223,21.3235,4,0.0,2026-04-16 14:39:49.375000+00:00,0.7662578531391628,0.382600001
P45_06_CTD_06,388.375,48.846,21.2836,5.022731,0.6739,787.5,0.1322,15.652,1.9515,152.848,35.7828,25.0148,148.454,48.569,21.2741,4,0.0,2026-04-16 14:39:50.375000+00:00,0.641281786427824,0.3062
P45_06_CTD_06,389.375,49.323,21.2509,5.020955,0.6445,720.0,0.1275,12.994,1.9488,151.208,35.7956,25.0336,147.401,49.044,21.2414,4,0.0,2026-04-16 14:39:51.375000+00:00,0.865605575111111,0.2514
P45_06_CTD_06,390.375,50.203,21.1119,5.006057,0.5876,705.0,0.1199,10.641,1.9377,151.965,35.7921,25.0691,146.158,49.919,21.1023,4,0.0,2026-04-16 14:39:52.375000+00:00,1.0091145189286754,0.1714
P45_06_CTD_06,391.375,50.769,21.0246,5.00014,0.5637,705.0,0.1154,12.792,1.9279,152.625,35.8176,25.1124,145.638,50.482,21.0148,4,0.0,2026-04-16 14:39:53.375000+00:00,1.3762288214814002,0.0986
P45_06_CTD_06,392.375,50.935,20.9901,4.997279,0.5894,580.0,0.115,12.627,1.921,152.437,35.8235,25.1264,145.324,50.647,20.9802,4,0.0,2026-04-16 14:39:54.375000+00:00,1.9307051915716111,0.0114
P45_06_CTD_06,393.375,51.346,20.9536,4.993817,0.5105,532.5,0.1035,10.648,1.9147,153.004,35.826,25.1383,143.52,51.055,20.9438,4,0.0,2026-04-16 14:39:55.375000+00:00,1.1153848506169313,0.043399999
P45_06_CTD_06,394.375,52.133,20.8584,4.984056,0.4701,532.5,0.0994,9.238,1.8885,153.003,35.8271,25.1651,138.351,51.838,20.8484,4,0.0,2026-04-16 14:39:56.375000+00:00,0.9978178538761792,0.091
P45_06_CTD_06,395.125,52.533,20.8139,4.980555,0.4811,520.0,0.0928,10.79,1.8561,151.634,35.8361,25.184,134.286,52.235,20.804,2,0.0,2026-04-16 14:39:57.125000+00:00,0.8364299247892797,0.4138
P45_06_CTD_06,397.375,53.041,20.7182,4.97175,0.4499,500.0,0.0916,7.6193,1.7892,149.265,35.8454,25.2171,128.901,52.74,20.7081,4,0.0,2026-04-16 14:39:59.375000+00:00,0.8283796574814815,0.295
P45_06_CTD_06,398.375,54.065,20.4844,4.94511,0.3727,392.5,0.0817,4.6614,1.7545,149.511,35.8262,25.2656,125.989,53.758,20.4742,4,0.0,2026-04-16 14:40:00.375000+00:00,0.7668373171740392,0.3498
P45_06_CTD_06,400.625,54.54,20.3602,4.936386,0.3636,480.0,0.0798,7.4936,1.7141,136.377,35.8602,25.3248,124.199,54.23,20.35,2,0.0,2026-04-16 14:40:02.625000+00:00,0.9553911980913201,0.2418
P45_06_CTD_06,401.375,55.307,20.1764,4.912418,0.336,372.5,0.077,4.4797,1.7039,134.935,35.8201,25.3433,123.812,54.992,20.1661,4,0.0,2026-04-16 14:40:03.375000+00:00,0.9641390820636544,0.5082
P45_06_CTD_06,402.125,55.939,20.089,4.906499,0.2901,365.0,0.0693,7.8698,1.6958,135.045,35.8456,25.3861,123.769,55.622,20.0786,2,0.0,2026-04-16 14:40:04.125000+00:00,1.2474149907990952,0.171
P45_06_CTD_06,404.5,56.325,20.01,4.898998,0.284,290.0,0.0682,5.2854,1.6921,127.521,35.8512,25.4113,124.449,56.005,19.9996,3,0.0,2026-04-16 14:40:06.500000+00:00,1.8453989560029829,0.44
P45_06_CTD_06,405.375,57.165,19.9214,4.890126,0.3452,330.0,0.0644,4.6049,1.6912,127.97,35.8535,25.4365,124.543,56.84,19.9108,4,0.0,2026-04-16 14:40:07.375000+00:00,3.2622128081562756,0.2422
P45_06_CTD_06,408.375,58.203,19.8574,4.885109,0.2479,295.0,0.0597,4.7605,1.6914,127.308,35.8665,25.4634,124.572,57.872,19.8467,4,0.0,2026-04-16 14:40:10.375000+00:00,4.226020593402211,0.049
P45_06_CTD_06,409.25,58.882,19.8337,4.882963,0.2473,300.0,0.0552,5.808,1.6894,127.938,35.8689,25.4715,124.27,58.547,19.8228,3,0.0,2026-04-16 14:40:11.250000+00:00,5.404961042446487,0.1596
P45_06_CTD_06,412.375,59.564,19.8144,4.881121,0.2773,275.0,0.0523,4.5624,1.6826,128.35,35.8699,25.4774,123.665,59.226,19.8034,4,0.0,2026-04-16 14:40:14.375000+00:00,6.651038236712396,0.2494
P45_06_CTD_06,413.375,60.311,19.7968,4.879351,0.2387,310.0,0.0519,5.1573,1.679,128.227,35.8701,25.4822,123.426,59.968,19.7857,4,0.0,2026-04-16 14:40:15.375000+00:00,6.535170616892454,0.3042
P45_06_CTD_06,414.375,60.68,19.7908,4.878827,0.2534,322.5,0.0515,5.8302,1.679,127.663,35.8707,25.4843,123.686,60.335,19.7796,4,0.0,2026-04-16 14:40:16.375000+00:00,6.259004049528539,0.3806
P45_06_CTD_06,415.375,61.178,19.7842,4.87818,0.2258,317.5,0.052,4.9176,1.679,127.144,35.8709,25.4862,123.865,60.83,19.7729,4,0.0,2026-04-16 14:40:17.375000+00:00,6.672631437442923,0.4318
P45_06_CTD_06,416.375,61.977,19.7689,4.87648,0.2295,297.5,0.0512,4.3336,1.6809,127.006,35.8697,25.4894,124.378,61.624,19.7575,4,0.0,2026-04-16 14:40:18.375000+00:00,6.97307649013316,0.5298
P45_06_CTD_06,417.375,62.446,19.7624,4.876082,0.2424,342.5,0.0509,5.0276,1.6846,127.117,35.8717,25.4926,124.774,62.09,19.7509,4,0.0,2026-04-16 14:40:19.375000+00:00,6.959982998639456,0.4702
P45_06_CTD_06,418.375,62.794,19.7593,4.87585,0.2424,317.5,0.0513,4.7292,1.6862,126.605,35.8723,25.4939,124.911,62.436,19.7478,4,0.0,2026-04-16 14:40:20.375000+00:00,6.83634029408548,0.4118
P45_06_CTD_06,419.375,63.565,19.744,4.874375,0.235,360.0,0.0504,3.7434,1.6896,126.73,35.873,25.4984,125.442,63.203,19.7324,4,0.0,2026-04-16 14:40:21.375000+00:00,6.613474571266238,0.321
P45_06_CTD_06,420.375,64.106,19.7183,4.87203,0.246,260.0,0.0507,4.4818,1.6923,127.037,35.8754,25.5071,125.474,63.741,19.7065,4,0.0,2026-04-16 14:40:22.375000+00:00,6.688302760846462,0.259
P45_06_CTD_06,421.375,64.355,19.6897,4.869264,0.2368,260.0,0.0514,4.4276,1.6912,127.483,35.877,25.5158,124.605,63.989,19.6779,4,0.0,2026-04-16 14:40:23.375000+00:00,6.609440838416548,0.2114
P45_06_CTD_06,422.375,64.886,19.6133,4.860873,0.2203,285.0,0.0494,3.8712,1.6827,128.29,35.8728,25.5327,123.1,64.517,19.6014,4,0.0,2026-04-16 14:40:24.375000+00:00,7.155682579377483,0.135
P45_06_CTD_06,423.375,65.241,19.5222,4.850858,0.2332,252.5,0.0493,4.2128,1.6717,128.696,35.8678,25.5526,122.059,64.869,19.5103,4,0.0,2026-04-16 14:40:25.375000+00:00,6.972920329481481,0.0802
P45_06_CTD_06,424.375,65.395,19.4937,4.84873,0.2203,275.0,0.0484,4.1997,1.6616,129.131,35.8745,25.5652,120.999,65.023,19.4819,4,0.0,2026-04-16 14:40:26.375000+00:00,6.760109704584198,0.0002
P45_06_CTD_06,425.375,66.039,19.4552,4.844314,0.2148,252.5,0.0475,3.2112,1.6491,129.653,35.8706,25.5723,119.057,65.662,19.4432,4,0.0,2026-04-16 14:40:27.375000+00:00,7.308106548606125,0.0582
P45_06_CTD_06,426.375,66.752,19.4276,4.841491,0.2075,247.5,0.0469,3.543,1.6304,129.294,35.8706,25.5795,116.211,66.372,19.4155,4,0.0,2026-04-16 14:40:28.375000+00:00,8.052694757055121,0.1418
P45_06_CTD_06,427.375,67.018,19.4211,4.840884,0.2222,232.5,0.048,3.8048,1.606,127.531,35.8712,25.5816,113.092,66.636,19.4089,4,0.0,2026-04-16 14:40:29.375000+00:00,6.345640524309809,0.196599999
P45_06_CTD_06,428.375,67.509,19.408,4.839695,0.2112,275.0,0.0489,3.271,1.5802,125.525,35.8724,25.586,110.542,67.124,19.3957,4,0.0,2026-04-16 14:40:30.375000+00:00,6.758247519419928,0.2442
P45_06_CTD_06,429.375,68.231,19.3182,4.829304,0.2038,260.0,0.0469,3.0363,1.5582,124.496,35.8628,25.602,108.964,67.842,19.3059,4,0.0,2026-04-16 14:40:31.375000+00:00,7.735646966741237,0.317
P45_06_CTD_06,430.375,68.856,19.1872,4.815004,0.1946,272.5,0.045,3.1339,1.5406,123.36,35.8561,25.6308,108.092,68.463,19.1748,4,0.0,2026-04-16 14:40:32.375000+00:00,8.208930761643837,0.3682
P45_06_CTD_06,431.375,69.337,19.1198,4.808943,0.1946,240.0,0.0436,3.1461,1.529,120.787,35.8635,25.6538,107.683,68.941,19.1074,4,0.0,2026-04-16 14:40:33.375000+00:00,7.478260688607738,0.4446
P45_06_CTD_06,432.375,69.958,19.0839,4.805597,0.1855,262.5,0.0427,2.7247,1.5204,117.227,35.8663,25.6652,107.097,69.558,19.0713,4,0.0,2026-04-16 14:40:34.375000+00:00,7.5223410064221765,0.5066
P45_06_CTD_06,433.375,70.604,19.0485,4.801814,0.18,245.0,0.0434,2.7294,1.5126,113.911,35.865,25.6732,106.393,70.201,19.0358,4,0.0,2026-04-16 14:40:35.375000+00:00,8.441775971555556,0.4934
P45_06_CTD_06,434.375,70.94,19.0314,4.800345,0.191,240.0,0.0421,2.982,1.5048,111.713,35.8673,25.6795,105.386,70.535,19.0187,4,0.0,2026-04-16 14:40:36.375000+00:00,8.63190635738204,0.413400001
P45_06_CTD_06,435.375,71.289,19.02,4.79918,0.1854,272.5,0.042,2.8102,1.4948,110.418,35.8673,25.6824,104.311,70.882,19.0072,4,0.0,2026-04-16 14:40:37.375000+00:00,8.509873109050773,0.3622
